date	time	ticker	name	title	summary	link
2021-12-30	2021-12-30 18:12:06	PTR	PetroChina Company Limited	Antero Resources (AR) Surges 243.3% YTD: What's Driving It?	Antero Resources' (AR) core acreage position allows it to make use of significant long lateral drilling opportunities and capital efficiencies.	https://finance.yahoo.com/news/antero-resources-ar-surges-243-181206025.html?.tsrc=rss
2021-12-28	2021-12-28 13:48:01	PTR	PetroChina Company Limited	4 Promising China Stocks to Buy for 2022	JD.com (JD), PetroChina (PTR), ZTO Express (ZTO) & Dingdong Cayman (DDL) are the four best China companies to invest in next year.	https://finance.yahoo.com/news/4-promising-china-stocks-buy-134801352.html?.tsrc=rss
2021-12-24	2021-12-24 13:39:01	PTR	PetroChina Company Limited	Centennial (CDEV) Rises 311.4% YTD: What's Behind the Rally?	Centennial (CDEV) is well-positioned to capitalize on the crude price rally.	https://finance.yahoo.com/news/centennial-cdev-rises-311-4-133901674.html?.tsrc=rss
2021-12-24	2021-12-24 13:06:01	PTR	PetroChina Company Limited	5 High-Yield Dividend Stocks That Outperformed S&P 500 in 2021	High-yielding dividend stocks will help you guard your investments against rising inflation and stock market volatility. The five stocks - PTR, PRU, IRM, OKE & MPLX - outperform the S&P 500 Index this year and offer solid dividend yield.	https://finance.yahoo.com/news/5-high-yield-dividend-stocks-130601792.html?.tsrc=rss
2021-12-22	2021-12-22 16:40:04	PTR	PetroChina Company Limited	PTR or CVX: Which Is the Better Value Stock Right Now?	PTR vs. CVX: Which Stock Is the Better Value Option?	https://finance.yahoo.com/news/ptr-cvx-better-value-stock-164004697.html?.tsrc=rss
2021-12-21	2021-12-21 14:40:02	PTR	PetroChina Company Limited	Has PetroChina (PTR) Outpaced Other Oils-Energy Stocks This Year?	Here is how PetroChina (PTR) and Sunoco LP (SUN) have performed compared to their sector so far this year.	https://finance.yahoo.com/news/petrochina-ptr-outpaced-other-oils-144002297.html?.tsrc=rss
2021-12-21	2021-12-21 13:46:01	PTR	PetroChina Company Limited	Equinor (EQNR) Signs Deal for Norway's Wisting Oil Development	Equinor (EQNR) will continue its Wisting operatorship following an investment decision for the project, which is expected by 2022 end.	https://finance.yahoo.com/news/equinor-eqnr-signs-deal-norways-134601004.html?.tsrc=rss
2021-12-17	2021-12-17 15:00:03	PTR	PetroChina Company Limited	Equinor (EQNR) Initiates H2BE Project With Engie in Belgium	Equinor (EQNR) believes that the H2BE project will help implement the Belgium government's hydrogen strategy.	https://finance.yahoo.com/news/equinor-eqnr-initiates-h2be-project-150003583.html?.tsrc=rss
2021-12-17	2021-12-17 14:16:27	PTR	PetroChina Company Limited	10 Dividend Stocks to Buy According to Billionaire Jim Simons’ Hedge Fund	In this article, we discuss the 10 dividend stocks to buy according to billionaire Jim Simons’ hedge fund. If you want to skip our detailed analysis of these stocks, go directly to the 5 Dividend Stocks to Buy According to Billionaire Jim Simons’ Hedge Fund. Renaissance Technologies was founded in 1982 by the American billionaire […]	https://finance.yahoo.com/news/10-dividend-stocks-buy-according-141627919.html?.tsrc=rss
2021-12-14	2021-12-14 08:46:39	PTR	PetroChina Company Limited	China Mobile Poised for Shanghai Mega-Listing After U.S. Ban	(Bloomberg) -- China Mobile Ltd., the country’s largest wireless carrier by revenue, has received approval from regulators to list in Shanghai after being removed from the New York Stock Exchange due to an investment ban ordered by former President Donald Trump.Most Read from BloombergAcross the U.S., School Shooting Threats on TikTok Prompt Closures and More PoliceDemocrats Drop Year-End Push on Biden Economic Plan Amid DiscordMelania Trump Is Releasing an NFT That Will Cost 1 SOL EachNYC Sees	https://finance.yahoo.com/news/china-mobile-gets-nod-multibillion-001230555.html?.tsrc=rss
