date	time	ticker	name	title	summary	link
2021-12-31	2021-12-31 12:23:05	EXC	Exelon Corporation	Here’s What Makes Exelon (EXC) an Interesting Investment Pick	ClearBridge Investments, an investment management firm, published its “Global Infrastructure Value Strategy” third quarter 2021 investor letter – a copy of which can be downloaded here. On an absolute basis, the Strategy delivered gains across six of the nine sectors in which it was invested (out of 11 total) in the third quarter, with the […]	https://finance.yahoo.com/news/makes-exelon-exc-interesting-investment-122305017.html?.tsrc=rss
2021-12-30	2021-12-30 23:15:11	EXC	Exelon Corporation	Exelon (EXC) Gains As Market Dips: What You Should Know	Exelon (EXC) closed at $57.35 in the latest trading session, marking a +1.24% move from the prior day.	https://finance.yahoo.com/news/exelon-exc-gains-market-dips-231511224.html?.tsrc=rss
2021-12-28	2021-12-28 12:00:44	EXC	Exelon Corporation	Year in Review 2021: Greater Baltimore's public company landscape undergoes seismic change	After losing Legg Mason Inc. and Williams Scotsman in 2020, the region continued to lose corporate headquarters during what ended up being a blowout year for mergers and acquisitions.	https://finance.yahoo.com/m/4fcf3d44-3356-39e6-9fd3-84971a578445/year-in-review-2021%3A-greater.html?.tsrc=rss
2021-12-24	2021-12-24 07:38:02	EXC	Exelon Corporation	American Century Quantitative Equity Funds, Inc. ...	Investment company American Century Quantitative Equity Funds, Inc. (Current Portfolio) buys Brookfield Infrastructure Partners LP, Eversource Energy, nVent Electric PLC, American Electric Power Co Inc, NextEra Energy Partners LP, sells Xcel Energy Inc, NorthWestern Corp, Public Service Enterprise Group Inc, MDU Resources Group Inc, Pinnacle West Capital Corp during the 3-months ended 2021Q3, according to the most recent filings of the investment company, American Century Quantitative Equity Fun	https://finance.yahoo.com/news/american-century-quantitative-equity-funds-073802605.html?.tsrc=rss
2021-12-22	2021-12-22 10:37:27	EXC	Exelon Corporation	Top Utilities Stocks for January 2022	These are the utilities stocks with the best value, fastest growth, and most momentum for January 2022.	https://finance.yahoo.com/m/bb834238-6c82-3910-a03f-8d062ed4057c/top-utilities-stocks-for.html?.tsrc=rss
2021-12-21	2021-12-21 22:46:00	EXC	Exelon Corporation	ComEd Microgrid Completes Final DOE Milestones	CHICAGO, December 21, 2021--ComEd Microgrid Completes Final DOE Milestones	https://finance.yahoo.com/news/comed-microgrid-completes-final-doe-184600982.html?.tsrc=rss
2021-12-21	2021-12-21 17:39:05	EXC	Exelon Corporation	Exelon (EXC) to Gain From Cost Management & $27B Investment	Exelon's (EXC) cost-management initiatives are set to have a positive impact on margins. The planned $27-billion investment through 2024 is likely to strengthen its operations.	https://finance.yahoo.com/news/exelon-exc-gain-cost-management-173905566.html?.tsrc=rss
2021-12-20	2021-12-20 17:11:00	EXC	Exelon Corporation	Customers Save More Than $6 Billion With ComEd Energy Efficiency Program	CHICAGO, December 20, 2021--ComEd customers saved a total of more than $6 billion on their energy bills as a result of the company’s energy efficiency program that launched in 2008. The ComEd Energy Efficiency Program is one of the largest programs in the nation offering residents, businesses and the public sector a variety of options that help them cut back on their energy use, which reduces energy bills and helps the environment.	https://finance.yahoo.com/news/customers-save-more-6-billion-171100708.html?.tsrc=rss
2021-12-19	2021-12-19 12:40:42	EXC	Exelon Corporation	Should You Be Worried About Exelon Corporation's (NASDAQ:EXC) 5.5% Return On Equity?	One of the best investments we can make is in our own knowledge and skill set. With that in mind, this article will...	https://finance.yahoo.com/news/worried-exelon-corporations-nasdaq-exc-124042756.html?.tsrc=rss
2021-12-19	2021-12-19 01:38:03	EXC	Exelon Corporation	Pioneer VCT Mid Cap Value Fund Buys Syneos Health Inc, Pioneer Natural Resources Co, Organon, ...	Investment company Pioneer VCT Mid Cap Value Fund (Current Portfolio) buys Syneos Health Inc, Pioneer Natural Resources Co, Organon, Alcoa Corp, Exelon Corp, sells Zimmer Biomet Holdings Inc, Entergy Corp, AutoNation Inc, Huntsman Corp, Delta Air Lines Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, Pioneer VCT Mid Cap Value Fund.	https://finance.yahoo.com/news/pioneer-vct-mid-cap-value-013803112.html?.tsrc=rss
