date	time	ticker	name	title	summary	link
2021-12-31	2021-12-31 23:00:11	AMT	American Tower Corporation	American Tower (AMT) Gains As Market Dips: What You Should Know	American Tower (AMT) closed at $292.50 in the latest trading session, marking a +0.47% move from the prior day.	https://finance.yahoo.com/news/american-tower-amt-gains-market-230011980.html?.tsrc=rss
2021-12-30	2021-12-30 18:30:06	AMT	American Tower Corporation	5 REITs Poised to Continue Their Winning Streaks in 2022	Amid the tell-tale signs of an economic revival and with the market dynamics of individual asset categories playing a pivotal role in the operating performances of REITs, these 5 industry participants are likely to continue their winning streaks.	https://finance.yahoo.com/news/5-reits-poised-continue-winning-183006258.html?.tsrc=rss
2021-12-30	2021-12-30 10:01:00	AMT	American Tower Corporation	Want to Retire Early? Buy American Tower	One such stock is real estate investment trust (REIT) American Tower (NYSE: AMT).  American Tower is a cell tower REIT that operates in more or less a duopoly with competitor Crown Castle International.  In the United States, American Tower's biggest customers are AT&T, T-Mobile, and Verizon.	https://finance.yahoo.com/m/d5200cf7-ccc3-364c-a3e6-2adc944f7755/want-to-retire-early%3F-buy.html?.tsrc=rss
2021-12-29	2021-12-29 15:28:03	AMT	American Tower Corporation	American Tower (AMT) Closes Acquisition of CoreSite Realty	American Tower's (AMT) acquisition of CoreSite Realty offers the opportunity to capitalize on the latter's highly interconnected data center facilities and critical cloud on-ramps.	https://finance.yahoo.com/news/american-tower-amt-closes-acquisition-152803514.html?.tsrc=rss
2021-12-28	2021-12-28 21:30:00	AMT	American Tower Corporation	American Tower Completes Acquisition of CoreSite Realty Corporation	"BOSTON, December 28, 2021--American Tower Corporation (NYSE: AMT) (""American Tower"") announced today that it has closed its acquisition of CoreSite Realty Corporation (NYSE: COR) (""CoreSite"") following the completion of its previously announced tender offer for all outstanding shares of common stock of CoreSite. American Tower completed the acquisition of CoreSite through a merger of one of its wholly owned subsidiaries with and into CoreSite. The closing was funded by borrowings under American"	https://finance.yahoo.com/news/american-tower-completes-acquisition-coresite-213000637.html?.tsrc=rss
2021-12-28	2021-12-28 13:54:00	AMT	American Tower Corporation	American Tower Announces Expiration of Tender Offer Period for Outstanding Shares of CoreSite Realty Corporation	"BOSTON, December 28, 2021--American Tower Corporation (NYSE: AMT) (""American Tower"") announced today the expiration of its previously announced tender offer for all outstanding shares of common stock of CoreSite Realty Corporation (NYSE: COR) (""CoreSite""). American Tower intends to promptly complete the acquisition of CoreSite through a merger of one of its wholly owned subsidiaries with and into CoreSite."	https://finance.yahoo.com/news/american-tower-announces-expiration-tender-135400042.html?.tsrc=rss
2021-12-28	2021-12-28 13:50:00	AMT	American Tower Corporation	If You Invested $10,000 in American Tower in 1998, This Is How Much You'd Have Today	Real estate investing in publicly traded equities is no exception.  If you had plunked $10,000 down in that first initial public offering for a pure-play cell-phone tower company -- and kept it -- that stock would now be worth $105,180 in what's now the largest of all real estate investment trusts (REITs), with a market capitalization of about $130 billion.  Nearly 15 years later, you also could have invested $10,000 in the company on the first trading day after Jan. 1, 2012, when American Tower officially became a REIT.	https://finance.yahoo.com/m/e94b9c97-9ae0-3013-ba7f-8401fee4ba97/if-you-invested-%2410%2C000-in.html?.tsrc=rss
2021-12-28	2021-12-28 12:38:02	AMT	American Tower Corporation	T. Rowe Price U.S. Large-Cap Core Fund, Inc. ...	Investment company T. Rowe Price U.S. Large-Cap Core Fund, Inc. (Current Portfolio) buys Bank of New York Mellon Corp, Zimmer Biomet Holdings Inc, Illinois Tool Works Inc, T-Mobile US Inc, Kimberly-Clark Corp, sells Honeywell International Inc, AbbVie Inc, Meta Platforms Inc, Intercontinental Exchange Inc, Dollar Tree Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, T.	https://finance.yahoo.com/news/t-rowe-price-u-large-123802682.html?.tsrc=rss
2021-12-27	2021-12-27 19:42:11	AMT	American Tower Corporation	Why American Tower Can Continue Its Rapid Growth	A look at one of the fastest growing REITs in terms of both funds from operation and dividends	https://finance.yahoo.com/news/why-american-tower-continue-rapid-194211064.html?.tsrc=rss
2021-12-27	2021-12-27 12:07:00	AMT	American Tower Corporation	2 Under-the-Radar Infrastructure Stocks to Buy in 2022 and Beyond	Both these companies should get a sustained tailwind from infrastructure spending over the next decade.	https://finance.yahoo.com/m/92f5ccb5-507b-3dce-a714-c4ada018ea5c/2-under-the-radar.html?.tsrc=rss
