date	time	ticker	name	title	summary	link
2021-12-30	2021-12-30 22:00:00	AEP	American Electric Power Company, Inc.	AEP COMPLETES SALE OF RACINE HYDRO PLANT	American Electric Power (Nasdaq: AEP) today completed the sale of Racine Plant, a 48-megawatt (MW) hydroelectric facility in Racine, Ohio, from AEP Generation Resources, the company's competitive generation affiliate, to Eagle Creek Renewable Energy.	https://finance.yahoo.com/news/aep-completes-sale-racine-hydro-220000249.html?.tsrc=rss
2021-12-24	2021-12-24 07:38:02	AEP	American Electric Power Company, Inc.	American Century Quantitative Equity Funds, Inc. ...	Investment company American Century Quantitative Equity Funds, Inc. (Current Portfolio) buys Brookfield Infrastructure Partners LP, Eversource Energy, nVent Electric PLC, American Electric Power Co Inc, NextEra Energy Partners LP, sells Xcel Energy Inc, NorthWestern Corp, Public Service Enterprise Group Inc, MDU Resources Group Inc, Pinnacle West Capital Corp during the 3-months ended 2021Q3, according to the most recent filings of the investment company, American Century Quantitative Equity Fun	https://finance.yahoo.com/news/american-century-quantitative-equity-funds-073802605.html?.tsrc=rss
2021-12-17	2021-12-17 15:38:02	AEP	American Electric Power Company, Inc.	ASYMmetric ETFs Trust Buys Coterra Energy Inc, Baxter International Inc, Newmont Corp, Sells ...	Investment company ASYMmetric ETFs Trust (Current Portfolio) buys Coterra Energy Inc, Baxter International Inc, Newmont Corp, ServiceNow Inc, Organon, sells Bio-Rad Laboratories Inc, Cboe Global Markets Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, ASYMmetric ETFs Trust.	https://finance.yahoo.com/news/asymmetric-etfs-trust-buys-coterra-153802610.html?.tsrc=rss
2021-12-16	2021-12-16 14:00:00	AEP	American Electric Power Company, Inc.	"Indiana Michigan Power is ""Powering the Next Opportunity"" by Giving $215,000 in Economic Development Grants to Local Communities in its Service Territory"	Indiana Michigan Power (I&M), an American Electric Power (Nasdaq: AEP) company, is dedicated to improving the quality of life and growing the communities it proudly serves. That's why I&M recently provided a total of $215,000 in economic development grants to seven organizations in its service territory – six in Indiana and one in Southwest Michigan.	https://finance.yahoo.com/news/indiana-michigan-power-powering-next-140000823.html?.tsrc=rss
2021-12-08	2021-12-08 11:22:34	AEP	American Electric Power Company, Inc.	How Much Of American Electric Power Company, Inc. (NASDAQ:AEP) Do Institutions Own?	Every investor in American Electric Power Company, Inc. ( NASDAQ:AEP ) should be aware of the most powerful shareholder...	https://finance.yahoo.com/news/much-american-electric-power-company-112234102.html?.tsrc=rss
2021-12-06	2021-12-06 22:38:03	AEP	American Electric Power Company, Inc.	Old Second National Bank Of Aurora Buys iShares Core S&P Mid-Cap ETF, Regeneron ...	Aurora, IL, based Investment company Old Second National Bank Of Aurora (Current Portfolio) buys iShares Core S&P Mid-Cap ETF, Regeneron Pharmaceuticals Inc, EOG Resources Inc, KraneShares CSI China Internet ETF, Meta Platforms Inc, sells Constellation Brands Inc, Verizon Communications Inc, Activision Blizzard Inc, American Electric Power Co Inc, Paycom Software Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, Old Second National Bank Of Auro	https://finance.yahoo.com/news/old-second-national-bank-aurora-223803661.html?.tsrc=rss
2021-12-02	2021-12-02 18:15:00	AEP	American Electric Power Company, Inc.	AEP Recognized As One Of America's Most Responsible Companies	American Electric Power (Nasdaq: AEP) has been named one of America's Most Responsible Companies by Newsweek for the second consecutive year. AEP was one of 500 companies in 14 industries included on the list, which highlights companies that are leaders in environmental, social and corporate governance (ESG) policies.	https://finance.yahoo.com/news/aep-recognized-one-americas-most-181500555.html?.tsrc=rss
2021-11-17	2021-11-17 21:28:00	AEP	American Electric Power Company, Inc.	AEP Ohio Rate Case Settlement with 13 Others Approved By PUCO	AEP Ohio, an American Electric Power (Nasdaq: AEP) company, has received approval from the Public Utilities Commission of Ohio (PUCO) for new base rates for electric distribution service. AEP Ohio and 13 others, including the PUCO staff, the Office of the Ohio Consumers' Counsel, large industrial customer groups as well as commercial customers including Kroger Co. and Walmart, and the Ohio Hospital Association had submitted to the PUCO an agreement in March 2021 and was approved by the commissio	https://finance.yahoo.com/news/aep-ohio-rate-case-settlement-212800575.html?.tsrc=rss
2021-11-17	2021-11-17 15:00:00	AEP	American Electric Power Company, Inc.	Indiana Michigan Power Enters Rate Settlement Agreement that Provides Significant Customer Benefits	Indiana Michigan Power (I&M), an American Electric Power (Nasdaq: AEP) company, has filed with the Indiana Utility Regulatory Commission (IURC) a rate settlement agreement that will reduce base rates for Hoosier residential customers while enhancing reliability.	https://finance.yahoo.com/news/indiana-michigan-power-enters-rate-150000697.html?.tsrc=rss
2021-11-17	2021-11-17 14:15:00	AEP	American Electric Power Company, Inc.	PSO issues Requests for Proposals for purchase of wind and solar generation resources	Public Service Company of Oklahoma (PSO), a subsidiary of American Electric Power (Nasdaq: AEP), today submitted Requests for Proposals (RFP) for renewable energy resources to supply the needs of its customers.	https://finance.yahoo.com/news/pso-issues-requests-proposals-purchase-141500741.html?.tsrc=rss
2021-11-12	2021-11-12 12:40:45	AEP	American Electric Power Company, Inc.	A Look At The Intrinsic Value Of American Electric Power Company, Inc. (NASDAQ:AEP)	In this article we are going to estimate the intrinsic value of American Electric Power Company, Inc. ( NASDAQ:AEP ) by...	https://finance.yahoo.com/news/look-intrinsic-value-american-electric-124045007.html?.tsrc=rss
2021-11-05	2021-11-05 20:30:00	AEP	American Electric Power Company, Inc.	AEP Highlights Planned Capital Investments In Renewables And Energy Grid, Reaffirms Operating Earnings Growth Rate Of 5% To 7%	American Electric Power (Nasdaq: AEP) plans to invest in its regulated businesses and renewable generation as it continues to transform and build a cleaner, more modern energy system. The company announced its 2022 operating earnings (earnings excluding special items) guidance range of $4.85 to $5.05 per share, reflecting its projected annual operating earnings growth rate of 5% to 7%. AEP has met or exceeded its earnings per share guidance every year for more than a decade. AEP management will	https://finance.yahoo.com/news/aep-highlights-planned-capital-investments-203000725.html?.tsrc=rss
2021-11-03	2021-11-03 19:35:00	AEP	American Electric Power Company, Inc.	AEP Subsidiary Southwestern Electric Power Company to Redeem Senior Notes	Southwestern Electric Power Company, a public utility subsidiary of American Electric Power (Nasdaq: AEP), announced that on Dec. 3, 2021, it will redeem the entire outstanding $275 million principal amount of its 3.55 percent Senior Notes, Series I, due 2022. The notes will be redeemed at 100 percent of the principal amount outstanding (at par value of $100 per Senior Note), plus interest through the date of redemption.	https://finance.yahoo.com/news/aep-subsidiary-southwestern-electric-power-193500618.html?.tsrc=rss
2021-10-28	2021-10-28 10:57:00	AEP	American Electric Power Company, Inc.	AEP Reports Solid Third-Quarter 2021 Earnings; Narrows 2021 Guidance Range To Upper Half, Raising Midpoint	AMERICAN ELECTRIC POWER	https://finance.yahoo.com/news/aep-reports-solid-third-quarter-105700019.html?.tsrc=rss
2021-10-26	2021-10-26 20:38:00	AEP	American Electric Power Company, Inc.	Algonquin Power & Utilities Corp. Announces Agreement to Acquire Kentucky Power Company and Concurrent Bought Deal Common Equity Financing	"This news release constitutes a ""designated news release"" for the purposes of the Company's prospectus supplement dated May 15, 2020 to its short form base shelf prospectus dated April 3, 2020. All amounts are shown in United States dollars (“$”) unless otherwise indicated.1 Strategic acquisition of a fully regulated electric utility reinforces AQN’s leadership in the energy transition Key Highlights Expected to add over $2 billion2 of regulated rate base assets in a favourable regulatory jurisd"	https://finance.yahoo.com/news/algonquin-power-utilities-corp-announces-203800022.html?.tsrc=rss
2021-10-26	2021-10-26 20:30:00	AEP	American Electric Power Company, Inc.	AEP To Sell Kentucky Operations To Liberty, Subsidiary Of Algonquin Power & Utilities	American Electric Power (Nasdaq: AEP) has entered into an agreement to sell its Kentucky operations, which include Kentucky Power and AEP Kentucky Transco, to Liberty, the regulated utility business of parent company Algonquin Power & Utilities Corp. (NYSE: AQN), for $2.846 billion enterprise value. The sale is expected to close in the second quarter of 2022, pending regulatory approvals.	https://finance.yahoo.com/news/aep-sell-kentucky-operations-liberty-203000863.html?.tsrc=rss
2021-10-21	2021-10-21 19:03:07	AEP	American Electric Power Company, Inc.	Analysts Estimate American Electric Power (AEP) to Report a Decline in Earnings: What to Look Out for	AEP (AEP) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.	https://finance.yahoo.com/news/analysts-estimate-american-electric-power-190307397.html?.tsrc=rss
2021-10-21	2021-10-21 15:30:00	AEP	American Electric Power Company, Inc.	AEP Schedules Live Webcast Of Quarterly Earnings Call	American Electric Power (Nasdaq: AEP) has scheduled a quarterly earnings conference call with financial analysts at 9 a.m. ET Thursday, Oct. 28. The call will be broadcast live over the internet at http://www.aep.com/webcasts.	https://finance.yahoo.com/news/aep-schedules-live-webcast-quarterly-153000803.html?.tsrc=rss
