date	time	ticker	name	title	summary	link
2021-12-29	2021-12-29 13:15:00	ADP	Automatic Data Processing, Inc.	December 2021 ADP National Employment Report®, ADP Small Business Report® and ADP National Franchise Report® to be Released on Wednesday, January 5, 2022	WHAT: ADP Research Institute® will release the December findings of the ADP National Employment Report, ADP Small Business Report and ADP National Franchise Report on Wednesday, January 5, 2022 at 8:15 a.m. ET.	https://finance.yahoo.com/news/december-2021-adp-national-employment-131500646.html?.tsrc=rss
2021-12-27	2021-12-27 14:40:02	ADP	Automatic Data Processing, Inc.	Is Automatic Data Processing (ADP) Outperforming Other Business Services Stocks This Year?	Here is how Automatic Data Processing (ADP) and BGSF (BGSF) have performed compared to their sector so far this year.	https://finance.yahoo.com/news/automatic-data-processing-adp-outperforming-144002308.html?.tsrc=rss
2021-12-22	2021-12-22 13:00:00	ADP	Automatic Data Processing, Inc.	ADP to Announce Second Quarter Fiscal 2022 Financial Results on January 26, 2022	ADP (Nasdaq: ADP), a leading global provider of Human Capital Management (HCM) solutions, is scheduled to release its financial results for the second fiscal quarter ending December 31, 2021 before the opening of the Nasdaq on Wednesday, January 26, 2022.	https://finance.yahoo.com/news/adp-announce-second-quarter-fiscal-130000351.html?.tsrc=rss
2021-12-16	2021-12-16 18:29:00	ADP	Automatic Data Processing, Inc.	Roll™ by ADP® is Now Available in Spanish with Added Features, Expanding Small Businesses' Power to Manage Payroll	Now more than ever, small businesses need tools to manage a mobile and diverse workforce. ADP® introduced today that their payroll app Roll™ is now available in Spanish with dozens of additional languages to follow. This product was introduced to help serve the needs of the more than 11 million people aged 25-54 that speak Spanish in the United States.	https://finance.yahoo.com/news/roll-adp-now-available-spanish-182900013.html?.tsrc=rss
2021-12-16	2021-12-16 11:00:00	ADP	Automatic Data Processing, Inc.	'Tis the Season for a 'Staycation': More Canadians Taking Vacation Time - ADP Survey	"A new survey by ADP Canada and Maru Public Opinion reveals the majority of working Canadians say they will take time off over the holidays, but don't plan on traveling. Additionally, the survey found the ""time off tax"" Canadians incur, an indicator ADP Canada reports on annually, has significantly decreased for the first time in four years."	https://finance.yahoo.com/news/tis-season-staycation-more-canadians-110000089.html?.tsrc=rss
2021-12-16	2021-12-16 05:15:01	ADP	Automatic Data Processing, Inc.	Automatic Data Processing Inc (ADP) President & CEO Carlos A Rodriguez Sold $20. ...	President & CEO of Automatic Data Processing Inc (30-Year Financial, Insider Trades) Carlos A Rodriguez (insider trades) sold 89,848 shares of ADP on 12/14/2021 at an average price of $232.21 a share.	https://finance.yahoo.com/news/automatic-data-processing-inc-adp-051501735.html?.tsrc=rss
2021-12-13	2021-12-13 20:38:03	ADP	Automatic Data Processing, Inc.	T. Rowe Price Exchange-Traded Funds, Inc. Buys Microsoft Corp, Amazon. ...	Investment company T. Rowe Price Exchange-Traded Funds, Inc. (Current Portfolio) buys Microsoft Corp, Amazon.com Inc, Alphabet Inc, Meta Platforms Inc, Apple Inc, sells Salesforce.com Inc, Match Group Inc, Cigna Corp, Anthem Inc, Global Payments Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, T.	https://finance.yahoo.com/news/t-rowe-price-exchange-traded-203803114.html?.tsrc=rss
2021-12-13	2021-12-13 15:28:00	ADP	Automatic Data Processing, Inc.	NelsonHall Names ADP a Leader in HCM Technology NEAT 2021 for SMB and Mid/Large Market Segments	Industry analyst firm NelsonHall has identified ADP as a Leader in both the SMB and the Mid/Large market segments in its HCM Technology NEAT 2021 Assessment. This recognition acknowledges ADP's strong ability to support clients from small business to large, global enterprise in successfully managing their people through the entire employee journey.	https://finance.yahoo.com/news/nelsonhall-names-adp-leader-hcm-152800951.html?.tsrc=rss
2021-12-11	2021-12-11 03:15:01	ADP	Automatic Data Processing, Inc.	Automatic Data Processing Inc (ADP) President & CEO Carlos A Rodriguez Sold $3. ...	President & CEO of Automatic Data Processing Inc (30-Year Financial, Insider Trades) Carlos A Rodriguez (insider trades) sold 15,000 shares of ADP on 12/09/2021 at an average price of $233.17 a share.	https://finance.yahoo.com/news/automatic-data-processing-inc-adp-031501935.html?.tsrc=rss
2021-12-10	2021-12-10 02:15:04	ADP	Automatic Data Processing, Inc.	Automatic Data Processing Inc (ADP) President & CEO Carlos A Rodriguez Sold $13. ...	President & CEO of Automatic Data Processing Inc (30-Year Financial, Insider Trades) Carlos A Rodriguez (insider trades) sold 56,536 shares of ADP on 12/08/2021 at an average price of $234.11 a share.	https://finance.yahoo.com/news/automatic-data-processing-inc-adp-021504844.html?.tsrc=rss
2021-12-09	2021-12-09 14:59:02	ADP	Automatic Data Processing, Inc.	Has Automatic Data Processing (ADP) Outpaced Other Business Services Stocks This Year?	Here is how Automatic Data Processing (ADP) and BGSF (BGSF) have performed compared to their sector so far this year.	https://finance.yahoo.com/news/automatic-data-processing-adp-outpaced-145902558.html?.tsrc=rss
