Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,97.139999,98.900002,96.75,98.410004,80.227066,4561300
2018-01-03,98.550003,100.099998,98.040001,99.949997,81.482513,4702300
2018-01-04,100.07,100.120003,98.349998,99.379997,81.017845,3579000
2018-01-05,99.339996,101.199997,98.559998,101.110001,82.428192,4599300
2018-01-08,101.279999,101.279999,98.18,99.489998,81.107491,5582000
2018-01-09,99.489998,100.660004,98.699997,100.239998,81.718925,4055400
2018-01-10,99.650002,100.199997,99.18,99.690002,81.270569,4608600
2018-01-11,99.370003,99.489998,98.559998,99.269997,81.508682,4240900
2018-01-12,99.339996,100.639999,98.660004,100.339996,82.387215,4372600
2018-01-16,100.260002,103.0,100.0,102.489998,84.152542,8528600
2018-01-17,103.0,104.839996,102.550003,104.360001,85.687958,5384900
2018-01-18,104.290001,104.849998,103.440002,103.809998,85.236359,6371200
2018-01-19,104.330002,104.870003,103.550003,104.639999,85.91787,4991300
2018-01-22,104.699997,106.540001,104.459999,106.489998,87.436874,4538100
2018-01-23,106.169998,106.970001,105.029999,105.379997,86.525482,5095300
2018-01-24,105.260002,106.230003,104.099998,105.510002,86.63221,4436500
2018-01-25,105.949997,108.370003,105.739998,108.300003,88.923035,6327500
2018-01-26,114.5,125.860001,113.5,123.209999,101.165329,19614500
2018-01-29,121.5,124.150002,118.980003,122.309998,100.426369,10182700
2018-01-30,119.419998,121.449997,115.870003,115.879997,95.14682,11851400
2018-01-31,116.209999,116.5,111.290001,112.220001,92.141663,15744800
2018-02-01,112.239998,117.529999,112.230003,116.339996,95.524513,9943500
2018-02-02,115.5,117.93,114.919998,115.169998,94.563843,7184400
2018-02-05,113.0,115.540001,109.400002,109.510002,89.916542,9827800
2018-02-06,104.910004,113.519997,101.0,111.199997,91.304153,14107800
2018-02-07,111.519997,116.849998,111.379997,113.620003,93.291168,10030800
2018-02-08,113.330002,114.0,108.32,108.480003,89.070816,7212400
2018-02-09,109.57,112.75,106.410004,111.300003,91.386276,8909300
2018-02-12,112.57,113.330002,110.650002,111.93,91.903549,4823300
2018-02-13,111.540001,112.410004,110.389999,111.860001,91.846077,5316200
2018-02-14,111.040001,113.669998,110.279999,113.080002,92.847786,6189100
2018-02-15,113.620003,116.330002,112.379997,114.900002,94.342148,7401100
2018-02-16,115.230003,119.199997,115.199997,118.599998,97.38015,8717000
2018-02-20,117.720001,121.550003,117.220001,117.980003,96.871094,8751400
2018-02-21,118.489998,121.300003,117.849998,117.910004,96.813622,5122500
2018-02-22,118.57,119.730003,116.580002,117.559998,96.526237,5185700
2018-02-23,118.410004,119.309998,116.889999,118.75,97.503311,4685700
2018-02-26,119.269997,121.720001,119.040001,121.540001,99.794128,4473500
2018-02-27,121.209999,122.0,118.160004,118.260002,97.100983,4754300
2018-02-28,119.0,120.0,115.779999,115.830002,95.105774,6660000
2018-03-01,115.910004,116.610001,111.809998,113.839996,93.471809,7148900
2018-03-02,112.940002,115.470001,111.889999,115.040001,94.4571,5439700
2018-03-05,114.0,116.32,112.889999,115.660004,94.966187,3975700
2018-03-06,116.010002,116.300003,113.830002,114.559998,94.062988,3650500
