Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,65.949997,68.129997,65.949997,67.629997,61.324669,8509000
2018-01-03,68.629997,68.839996,67.099998,67.169998,60.907539,6057500
2018-01-04,67.230003,67.82,65.059998,65.849998,59.710609,7124500
2018-01-05,66.379997,66.739998,65.949997,66.550003,60.345348,5549700
2018-01-08,67.199997,68.32,66.25,67.18,60.916607,8337200
2018-01-09,69.519997,70.019997,68.5,69.139999,62.693878,18160800
2018-01-10,69.410004,71.760002,69.300003,70.730003,64.135643,10985200
2018-01-11,70.900002,74.059998,70.5,74.0,67.100761,12186000
2018-01-12,74.540001,77.0,74.449997,76.800003,69.639702,14846000
2018-01-16,76.879997,77.580002,74.639999,74.959999,67.97126,10167900
2018-01-17,74.989998,77.25,74.830002,76.82,69.657845,7083700
2018-01-18,76.860001,77.910004,76.260002,77.900002,70.637161,7668600
2018-01-19,78.169998,78.169998,76.889999,78.099998,70.818504,7808100
2018-01-22,78.110001,78.639999,77.57,78.580002,71.253746,5621600
2018-01-23,78.580002,78.699997,77.839996,78.120003,70.836639,5372700
2018-01-24,78.290001,78.290001,76.370003,76.889999,69.721313,9765100
2018-01-25,77.550003,77.559998,75.760002,76.300003,69.186325,6347700
2018-01-26,76.620003,77.019997,75.82,76.949997,69.775719,4981200
2018-01-29,76.669998,77.139999,76.379997,76.800003,69.639702,3489400
2018-01-30,76.389999,76.699997,74.82,75.099998,68.098198,5626300
2018-01-31,75.389999,75.75,74.599998,75.220001,68.207024,8706300
2018-02-01,74.629997,75.650002,74.150002,74.970001,67.980324,4649100
2018-02-02,74.279999,74.489998,72.720001,72.949997,66.148651,6807800
2018-02-05,72.449997,74.169998,70.510002,70.769997,64.171898,6518200
2018-02-06,69.540001,73.059998,68.389999,72.709999,65.93103,8051600
2018-02-07,72.529999,74.150002,72.339996,73.25,66.420677,6521900
2018-02-08,73.510002,73.889999,71.07,71.110001,64.480217,5705500
2018-02-09,71.809998,72.970001,68.910004,72.449997,65.695267,7733200
2018-02-12,73.129997,73.230003,71.529999,71.879997,65.178406,4624500
2018-02-13,71.860001,73.949997,71.68,73.879997,66.991936,4417500
2018-02-14,74.290001,76.620003,74.059998,75.349998,68.324898,7388700
