Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,107.239998,107.480003,105.279999,105.349998,92.480362,2285500
2018-01-03,102.989998,108.5,102.989998,108.139999,94.929527,3571400
2018-01-04,108.089996,109.690002,106.849998,107.419998,94.297485,3502700
2018-01-05,108.839996,109.739998,107.599998,108.449997,95.20166,12607600
2018-01-08,108.449997,108.529999,107.620003,108.480003,95.227997,3887800
2018-01-09,108.559998,108.699997,107.519997,107.620003,94.473068,4307000
2018-01-10,106.849998,107.5,106.730003,107.190002,94.095573,2579400
2018-01-11,107.269997,107.550003,106.389999,106.699997,93.665428,1839100
2018-01-12,106.339996,107.440002,106.129997,106.889999,93.832237,2561900
2018-01-16,107.779999,107.809998,106.5,107.059998,93.981461,3808700
2018-01-17,106.959999,107.089996,106.029999,106.589996,93.568878,2153300
2018-01-18,106.209999,106.580002,104.93,106.019997,93.068512,3442400
2018-01-19,106.129997,106.529999,105.68,105.989998,93.042175,2167800
2018-01-22,106.660004,106.959999,104.830002,105.050003,92.21701,2748500
2018-01-23,105.139999,107.099998,105.080002,106.220001,93.24408,2601500
2018-01-24,106.230003,106.459999,105.459999,105.68,92.77005,3445400
2018-01-25,105.949997,106.470001,105.57,106.400002,93.402084,1835100
2018-01-26,106.720001,106.739998,104.620003,105.529999,92.638382,3059400
2018-01-29,105.099998,105.419998,103.660004,104.449997,91.690292,2433100
2018-01-30,104.5,106.18,104.400002,105.830002,92.901711,2633500
2018-01-31,106.0,107.169998,105.550003,107.019997,93.946327,2787200
2018-02-01,107.099998,109.190002,105.839996,106.529999,93.51622,2977200
2018-02-02,105.900002,106.720001,105.18,105.580002,92.682274,2005600
2018-02-05,105.459999,107.110001,103.940002,104.25,91.51474,3137200
2018-02-06,103.360001,103.779999,100.629997,103.400002,90.768562,3161400
2018-02-07,103.410004,105.110001,103.019997,104.089996,91.374275,3910500
2018-02-08,103.790001,104.970001,102.93,103.360001,90.733452,3074000
2018-02-09,103.730003,106.809998,102.919998,106.110001,93.147522,3397300
2018-02-12,106.169998,107.209999,105.339996,106.620003,93.595222,1698100
2018-02-13,106.389999,107.220001,105.059998,106.809998,93.761993,1470600
2018-02-14,106.050003,106.300003,105.160004,105.470001,92.585701,1146000
2018-02-15,106.080002,108.0,105.32,107.980003,94.789063,2222800
2018-02-16,107.730003,109.309998,107.540001,109.010002,95.693245,1328500
2018-02-20,108.610001,109.209999,106.709999,107.540001,94.402832,2287500
2018-02-21,107.519997,108.18,105.379997,105.43,92.550583,2563200
2018-02-22,105.959999,107.489998,105.059998,106.639999,93.612762,1990600
2018-02-23,106.879997,109.639999,106.879997,109.57,96.184845,1514100
2018-02-26,109.459999,110.010002,108.800003,109.510002,96.132156,4028800
2018-02-27,110.989998,111.309998,108.370003,110.040001,96.597435,3101800
2018-02-28,110.330002,110.599998,108.709999,108.980003,95.666924,1693300
2018-03-01,109.080002,110.120003,107.209999,107.639999,94.490608,1903100
2018-03-02,107.57,108.709999,105.839996,107.089996,94.007782,1284400
2018-03-05,107.139999,111.129997,106.639999,110.690002,97.168022,1955300
2018-03-06,110.68,111.849998,108.970001,109.360001,96.000496,1478800
2018-03-07,109.019997,109.730003,107.779999,108.559998,95.298225,1335100
2018-03-08,108.709999,110.199997,108.57,109.790001,96.377968,1845100
2018-03-09,110.019997,110.379997,108.290001,109.080002,95.754692,2497800
2018-03-12,108.870003,109.949997,108.339996,109.75,96.34285,2270500
2018-03-13,110.279999,110.949997,109.550003,110.699997,97.176796,1504400
2018-03-14,111.07,113.110001,111.029999,112.860001,99.072929,1970100
2018-03-15,112.599998,113.540001,111.199997,112.199997,98.493553,1818900
2018-03-16,112.010002,113.139999,111.269997,113.019997,99.213371,4184900
2018-03-19,112.779999,113.339996,111.839996,112.43,98.695465,1662700
2018-03-20,112.169998,112.870003,110.559998,110.599998,97.089012,2200300
2018-03-21,110.919998,111.699997,109.959999,110.410004,96.922218,1923600
2018-03-22,109.720001,112.279999,109.260002,110.510002,97.802834,1303500
2018-03-23,110.459999,111.82,108.720001,108.970001,96.43988,1142700
2018-03-26,109.010002,110.220001,108.290001,109.980003,97.333763,1185600
2018-03-27,110.029999,112.480003,109.629997,111.18,98.39576,1940100
2018-03-28,111.400002,111.629997,109.970001,110.330002,97.643509,1837900
2018-03-29,110.669998,111.669998,109.889999,111.220001,98.431183,1107900
2018-04-02,111.400002,111.690002,109.190002,110.129997,97.466507,1515800
2018-04-03,109.919998,110.129997,108.870003,109.379997,96.802742,2030400
2018-04-04,109.400002,110.639999,109.080002,110.339996,97.652359,1899900
2018-04-05,110.209999,111.830002,108.959999,111.529999,98.705528,1788100
2018-04-06,111.959999,112.0,110.639999,111.129997,98.351532,2084300
2018-04-09,111.080002,112.349998,110.489998,111.779999,98.926773,1245300
2018-04-10,111.849998,112.269997,111.470001,111.68,98.838272,1635800
2018-04-11,111.519997,112.099998,110.82,110.989998,98.227623,1145100
2018-04-12,111.300003,111.690002,110.050003,110.269997,97.590416,1781200
2018-04-13,110.129997,111.339996,110.129997,110.620003,97.900177,2170500
2018-04-16,111.150002,111.970001,110.760002,111.790001,98.935623,1930500
2018-04-17,111.910004,112.940002,111.43,112.599998,99.652504,1738400
2018-04-18,112.660004,113.370003,111.540001,111.599998,98.767487,1862700
2018-04-19,111.099998,111.830002,109.639999,110.370003,97.678917,1882200
2018-04-20,110.559998,111.389999,109.349998,109.809998,97.183296,2167900
2018-04-23,109.650002,110.230003,108.790001,109.300003,96.731949,1924600
2018-04-24,109.610001,110.300003,108.830002,109.889999,97.254112,4483700
2018-04-25,109.739998,110.82,108.989998,109.309998,96.740799,1384700
2018-04-26,109.169998,110.519997,108.730003,110.379997,97.687752,1573200
2018-04-27,110.370003,112.019997,110.099998,111.629997,98.794029,2688000
2018-04-30,111.860001,112.510002,111.720001,111.800003,98.944481,1951800
2018-05-01,111.889999,112.089996,111.25,111.660004,98.82058,1437200
2018-05-02,111.32,111.919998,110.839996,111.160004,98.378075,1365700
2018-05-03,110.870003,111.419998,109.550003,111.410004,98.599342,1034000
2018-05-04,111.160004,112.349998,111.160004,111.800003,98.944481,2598100
2018-05-07,109.889999,112.32,108.839996,110.68,97.95327,2878300
2018-05-08,110.110001,110.349998,106.129997,106.440002,94.200806,3056600
2018-05-09,106.25,106.25,104.599998,105.139999,93.050301,1971200
2018-05-10,105.75,106.529999,105.139999,106.389999,94.156563,1991100
2018-05-11,106.620003,107.589996,106.400002,107.080002,94.767227,1834500
2018-05-14,107.050003,107.620003,106.080002,106.510002,94.262764,1754700
