date	time	ticker	name	title	summary	link
2021-12-31	2021-12-31 15:21:14	COP	ConocoPhillips	7 of the Best Oil Stocks for 2022 to Buy Now	Perhaps no other market segment besides oil stocks have featured as strong a will-they, won’t-they narrative of pure binary chaos. At the start of the coronavirus pandemic, oil prices slipped to below zero, an unprecedented circumstance as the global economy ground to a halt. With much of the world citizenry sheltering in place, there was really no place to store the sudden surplus of fossil fuels. But soon after the spring doldrums of 2020, vehicle miles traveled in the U.S. (and other nations)	https://finance.yahoo.com/news/7-best-oil-stocks-2022-152114856.html?.tsrc=rss
2021-12-31	2021-12-31 14:37:02	COP	ConocoPhillips	Do Options Traders Know Something About ConocoPhillips (COP) Stock We Don't?	Investors need to pay close attention to for ConocoPhillips (COP) stock based on the movements in the options market lately.	https://finance.yahoo.com/news/options-traders-know-something-conocophillips-143702789.html?.tsrc=rss
2021-12-30	2021-12-30 22:50:10	COP	ConocoPhillips	ConocoPhillips (COP) Dips More Than Broader Markets: What You Should Know	ConocoPhillips (COP) closed at $72.28 in the latest trading session, marking a -0.88% move from the prior day.	https://finance.yahoo.com/news/conocophillips-cop-dips-more-broader-225010362.html?.tsrc=rss
2021-12-30	2021-12-30 14:00:00	COP	ConocoPhillips	Bank of America predicts an S&P 500 slump in 2022 — but it still believes in these 3 sectors	The bank suggests going overweight on these sectors to avoid negative returns.	https://finance.yahoo.com/news/bank-america-predicts-p-500-140000118.html?.tsrc=rss
2021-12-29	2021-12-29 22:00:00	COP	ConocoPhillips	3 North American Stocks To Capitalize On Higher Oil Prices	North American energy stocks have been profiting from higher oil prices and turbulence in global energy markets, and with high energy prices set to last, the sector is looking at a bright 2022	https://finance.yahoo.com/news/3-north-american-stocks-capitalize-220000998.html?.tsrc=rss
2021-12-29	2021-12-29 19:39:03	COP	ConocoPhillips	Oil outlook 2022: 'Uncertainty' reigns amid pandemic factors continuing to evolve	DTN Senior Market Analyst Troy Vincent joins Yahoo Finance Live to discuss how Omicron concerns continue to surround the oil market with uncertainty, the future of gas prices forecasted for 2022, and the energy market's outlook heading into the new year.	https://finance.yahoo.com/video/oil-outlook-2022-uncertainty-reigns-193903198.html?.tsrc=rss
2021-12-29	2021-12-29 14:55:37	COP	ConocoPhillips	Institutional investors are ‘going to take a serious look’ at bitcoin in early 2022: Strategist	Matt Maley, Managing Director and Equity Strategist at Miller Tabak, joins Yahoo Finance Live to discuss bitcoin's slump, the likelihood of a pullback in January, the Fed, and the outlook for 2022.	https://finance.yahoo.com/video/institutional-investors-going-serious-look-145537712.html?.tsrc=rss
2021-12-28	2021-12-28 22:53:29	COP	ConocoPhillips	ConocoPhillips Insiders are Selling. Investors Should Take Notice	GuruFocus data shows that Ryan Lance, Chairman and CEO of ConocoPhillips (NYSE COP:COP), sold 105.098 shares on December 27, 2021.	https://finance.yahoo.com/news/conocophillips-insiders-selling-investors-notice-225329506.html?.tsrc=rss
2021-12-28	2021-12-28 12:38:02	COP	ConocoPhillips	Stock Portfolio Buys ConocoPhillips, Neurocrine Biosciences Inc, Deckers Outdoor Corp, Sells ...	Investment company Stock Portfolio (Current Portfolio) buys ConocoPhillips, Neurocrine Biosciences Inc, Deckers Outdoor Corp, PayPal Holdings Inc, EastGroup Properties Inc, sells Sanofi SA, Chevron Corp, VF Corp, Phillips 66, Cognizant Technology Solutions Corp during the 3-months ended 2021Q3, according to the most recent filings of the investment company, Stock Portfolio.	https://finance.yahoo.com/news/stock-portfolio-buys-conocophillips-neurocrine-123802776.html?.tsrc=rss
2021-12-28	2021-12-28 07:38:05	COP	ConocoPhillips	T. Rowe Price Real Assets Fund, Inc. Buys BHP Group, Martin Marietta Materials Inc, Vulcan ...	Investment company T. Rowe Price Real Assets Fund, Inc. (Current Portfolio) buys BHP Group, Martin Marietta Materials Inc, Vulcan Materials Co, Wesdome Gold Mines, Simon Property Group Inc, sells Polymetal International PLC, CyrusOne Inc, Sandstorm Gold, Lundin Mining Corp, Digital Realty Trust Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, T.	https://finance.yahoo.com/news/t-rowe-price-real-assets-073805987.html?.tsrc=rss
2021-12-28	2021-12-28 00:38:04	COP	ConocoPhillips	BlackRock Income Fund Buys Chesapeake Energy Corp, VICI Properties Inc, UniCredit SpA, Sells ...	Investment company BlackRock Income Fund (Current Portfolio) buys Chesapeake Energy Corp, VICI Properties Inc, UniCredit SpA, Barclays PLC, Societe Generale SA, sells Telecom Italia SpA, , ConocoPhillips, Telenet Group Holding NV, SM Energy Co during the 3-months ended 2021Q3, according to the most recent filings of the investment company, BlackRock Income Fund.	https://finance.yahoo.com/news/blackrock-income-fund-buys-chesapeake-003804649.html?.tsrc=rss
2021-12-28	2021-12-28 00:38:03	COP	ConocoPhillips	BlackRock Funds V Buys SPDR Bloomberg High Yield Bond ETF, EQT Corp, DT Midstream Inc, Sells , ...	Investment company BlackRock Funds V (Current Portfolio) buys SPDR Bloomberg High Yield Bond ETF, EQT Corp, DT Midstream Inc, VICI Properties Inc, Liberty Global PLC, sells , Avantor Inc, Element Solutions Inc, ConocoPhillips, SM Energy Co during the 3-months ended 2021Q3, according to the most recent filings of the investment company, BlackRock Funds V.	https://finance.yahoo.com/news/blackrock-funds-v-buys-spdr-003803744.html?.tsrc=rss
2021-12-26	2021-12-26 14:07:00	COP	ConocoPhillips	The 2 Safest Oil Dividends Right Now	The oil industry hasn't been kind to dividend investors in recent years.  Intense oil price volatility has impacted cash flow, forcing many producers to slash their dividends to stay afloat.  The safest oil dividends right now are those paid by ConocoPhillips (NYSE: COP) and EOG Resources (NYSE: EOG).	https://finance.yahoo.com/m/6b752d1c-bec2-31e2-90a7-81976687cf21/the-2-safest-oil-dividends.html?.tsrc=rss
2021-12-26	2021-12-26 11:15:33	COP	ConocoPhillips	There's A Lot To Like About ConocoPhillips' (NYSE:COP) Upcoming US$0.20 Dividend	Regular readers will know that we love our dividends at Simply Wall St, which is why it's exciting to see...	https://finance.yahoo.com/news/theres-lot-conocophillips-nyse-cop-111533200.html?.tsrc=rss
2021-12-25	2021-12-25 19:38:02	COP	ConocoPhillips	Massachusetts Investors Trust Buys Icon PLC, Ball Corp, Howmet Aerospace Inc, Sells Applied ...	Investment company Massachusetts Investors Trust (Current Portfolio) buys Icon PLC, Ball Corp, Howmet Aerospace Inc, ConocoPhillips, Rayonier Inc, sells Applied Materials Inc, Enterprise Products Partners LP, Starbucks Corp, Blackstone Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, Massachusetts Investors Trust.	https://finance.yahoo.com/news/massachusetts-investors-trust-buys-icon-193802540.html?.tsrc=rss
2021-12-24	2021-12-24 22:45:10	COP	ConocoPhillips	ConocoPhillips (COP) Gains But Lags Market: What You Should Know	ConocoPhillips (COP) closed at $71.19 in the latest trading session, marking a +0.15% move from the prior day.	https://finance.yahoo.com/news/conocophillips-cop-gains-lags-market-224510531.html?.tsrc=rss
2021-12-24	2021-12-24 06:38:06	COP	ConocoPhillips	Multi-Asset Real Return Portfolio Buys Exxon Mobil Corp, Chevron Corp, Newmont Corp, Sells ...	Investment company Multi-Asset Real Return Portfolio (Current Portfolio) buys Exxon Mobil Corp, Chevron Corp, Newmont Corp, Barrick Gold Corp, Linde PLC, sells American Tower Corp, Crown Castle International Corp, Prologis Inc, Public Storage, Apple Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, Multi-Asset Real Return Portfolio.	https://finance.yahoo.com/news/multi-asset-real-return-portfolio-063806557.html?.tsrc=rss
