date	time	ticker	name	title	summary	link
2021-12-30	2021-12-30 10:04:54	NGG	National Grid plc	Can National Grid plc (LON:NG.) Improve Its Returns?	One of the best investments we can make is in our own knowledge and skill set. With that in mind, this article will...	https://finance.yahoo.com/news/national-grid-plc-lon-ng-100454078.html?.tsrc=rss
2021-12-30	2021-12-30 00:01:29	NGG	National Grid plc	Why 2021 was annus horribilis for gas and electricity companies	In September alone, nine suppliers went bust, with business and energy minister Kwasi Kwarteng cautioning that more could collapse as the crisis continues.	https://uk.finance.yahoo.com/news/energy-firm-collapses-why-2021-was-annus-horribilis-for-gas-and-electricity-companies-000129813.html?.tsrc=rss
2021-12-20	2021-12-20 14:21:07	NGG	National Grid plc	National Grid Climate Leaders: Meet Pradheep Kileti	Pradheep Kileti has taken his passion for renewables and turned it into an entire department. He spearheaded the creation of the Future of Heat group in Gas Engineering, building it from just one p...	https://finance.yahoo.com/news/national-grid-climate-leaders-meet-142107776.html?.tsrc=rss
2021-12-17	2021-12-17 15:00:00	NGG	National Grid plc	National Grid Renewables Announces Commercial Operation of 200 MW Prairie Wolf Solar Project in Illinois	Today, National Grid Renewables announced the start of commercial operation for its Prairie Wolf Solar Project (Prairie Wolf), located in Coles County, Illinois. The Midcontinent Independent System Operator (MISO) located project boasts 200 megawatts (MW) of clean solar power and is contracted through a Virtual Power Purchase Agreement (VPPA) with Cargill. Prairie Wolf utilizes next-generation Series 6 thin film solar modules developed and produced by First Solar, Inc. (Nasdaq: FSLR) and was con	https://finance.yahoo.com/news/national-grid-renewables-announces-commercial-150000446.html?.tsrc=rss
2021-12-17	2021-12-17 13:16:06	NGG	National Grid plc	National Grid Climate Leaders: Meet Brittney Pietro	Brittney Pietro takes positive steps both personally and professionally to protect the environment, fight climate change and inspire others to make positive environmental choices. She inspires her ...	https://finance.yahoo.com/news/national-grid-climate-leaders-meet-131606452.html?.tsrc=rss
2021-12-16	2021-12-16 20:16:15	NGG	National Grid plc	$5.3B Narragansett Electric sale to PPL up before R.I. regulators	National Grid USA wants to sell the Narragansett Electric Co. to PPL Corp., a Pennsylvania-based energy company.  Public hearings are underway this week before the R.I. Division of Public Utilities and Carriers.  Hearing officer John Spirito is presiding over the proceedings at a state office building in Warwick.	https://finance.yahoo.com/m/eb4bc261-a907-3840-9ea9-8b4ab5386bc5/%245.3b-narragansett-electric.html?.tsrc=rss
2021-12-16	2021-12-16 19:06:09	NGG	National Grid plc	Barilla America Aided by Energy Efficiency Incentives	BUFFALO, N.Y., December 16, 2021 /3BL Media/ - As Barilla America Inc. strives toward achieving its corporate sustainability targets at its Avon, N.Y., manufacturing facility, National Grid has pro...	https://finance.yahoo.com/news/barilla-america-aided-energy-efficiency-190609392.html?.tsrc=rss
2021-12-16	2021-12-16 14:16:06	NGG	National Grid plc	National Grid Restores Power to Nearly 180,000 Upstate New York Customers Impacted by Damaging Windstorm	National Grid’s upstate New York field force of more than 3,400 workers has restored power to nearly 180,000 of the approximately 215,000 customers impacted by the powerful windstorm that swept acr...	https://finance.yahoo.com/news/national-grid-restores-power-nearly-141606948.html?.tsrc=rss
2021-12-15	2021-12-15 19:31:00	NGG	National Grid plc	National Grid and Town of Hempstead to Develop One of the First Green Hydrogen Blending Projects in the Country	National Grid and the Town of Hempstead, today announced a joint project to build one of the first and largest clean hydrogen projects in the country, to decarbonize networks. The HyGrid Project located in Point Lookout on Long Island will blend green hydrogen into the existing distribution system to heat approximately 800 homes and fuel 10 municipal vehicles.	https://finance.yahoo.com/news/national-grid-town-hempstead-develop-193100369.html?.tsrc=rss
2021-12-15	2021-12-15 18:01:07	NGG	National Grid plc	National Grid and Town of Hempstead to Develop One of the First Green Hydrogen Blending Projects in the Country	December 15, 2021 /3BL Media/ - National Grid and the Town of Hempstead, today announced a joint project to build one of the first and largest clean hydrogen projects in the country, to decarbonize...	https://finance.yahoo.com/news/national-grid-town-hempstead-develop-180107953.html?.tsrc=rss
2021-12-15	2021-12-15 13:21:07	NGG	National Grid plc	National Grid Climate Leaders: Meet Julia Gold	Julia Gold is a Climate Leader both professionally and personally. She grew up green, inspired by her environmental campaigner parents from the start. Now she’s carrying on the cause via her career...	https://finance.yahoo.com/news/national-grid-climate-leaders-meet-132107648.html?.tsrc=rss
2021-12-13	2021-12-13 18:01:07	NGG	National Grid plc	National Grid Climate Leaders: Meet Natalie Skoblow	Senior Social Media Specialist Natalie Skoblow is a true leader of change. Not only is she an influencer in the sustainable social media space outside of work – promoting ‘thrifting’, solar panel c...	https://finance.yahoo.com/news/national-grid-climate-leaders-meet-180107687.html?.tsrc=rss
