date	time	ticker	name	title	summary	link
2021-12-31	2021-12-31 19:22:07	EQIX	Equinix, Inc.	Here's Why It's Wise to Retain Equinix (EQIX) Stock Now	Equinix (EQIX) is likely to benefit from increasing data-center demand. However, a competitive landscape and huge capital outlays remain concerns.	https://finance.yahoo.com/news/heres-why-wise-retain-equinix-192207925.html?.tsrc=rss
2021-12-24	2021-12-24 16:31:52	EQIX	Equinix, Inc.	10 Dividend Stock Picks of Ira Unschuld’s Brant Point Investment	In this article, we discuss the 10 dividend stock picks of Ira Unschuld’s Brant Point Investment based on Q3 holdings of the fund. If you want to skip our detailed analysis of Unschuld’s history, investment philosophy, and hedge fund performance, go directly to the 5 Dividend Stock Picks of Ira Unschuld’s Brant Point Investment. Ira […]	https://finance.yahoo.com/news/10-dividend-stock-picks-ira-163152027.html?.tsrc=rss
2021-12-23	2021-12-23 08:38:01	EQIX	Equinix, Inc.	MainStay VP CBRE Global Infrastructure Portfolio Buys WEC Energy Group Inc, Williams Inc, ...	Investment company MainStay VP CBRE Global Infrastructure Portfolio (Current Portfolio) buys WEC Energy Group Inc, Williams Inc, Guangdong Investment, Aurizon Holdings, The AES Corp, sells Transurban Group, Alliant Energy Corp, Iberdrola SA, Pennon Group PLC, United Utilities Group PLC during the 3-months ended 2021Q3, according to the most recent filings of the investment company, MainStay VP CBRE Global Infrastructure Portfolio.	https://finance.yahoo.com/news/mainstay-vp-cbre-global-infrastructure-083801040.html?.tsrc=rss
2021-12-20	2021-12-20 13:01:00	EQIX	Equinix, Inc.	MEDIA ALERT: Equinix to Speak at Upcoming Citi AppsEconomy Conference	Equinix, Inc. (Nasdaq: EQIX), the world's digital infrastructure company™, today announced that Charles Meyers, President and CEO, will present at the Citi AppsEconomy Conference on Wednesday, January 5, 2022, at 3:00 p.m. EST.	https://finance.yahoo.com/news/media-alert-equinix-speak-upcoming-130100244.html?.tsrc=rss
2021-12-18	2021-12-18 07:38:03	EQIX	Equinix, Inc.	Morgan Stanley Variable Insurance Fund Inc. ...	Investment company Morgan Stanley Variable Insurance Fund Inc. (Current Portfolio) buys Sun Communities Inc, Ventas Inc, Extra Space Storage Inc, Equinix Inc, Dream Industrial Real Estate Investment Trust, sells Simon Property Group Inc, American Campus Communities Inc, Equity Lifestyle Properties Inc, Welltower Inc, CyrusOne Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, Morgan Stanley Variable Insurance Fund Inc..	https://finance.yahoo.com/news/morgan-stanley-variable-insurance-fund-073803723.html?.tsrc=rss
2021-12-17	2021-12-17 21:38:02	EQIX	Equinix, Inc.	Columbia Funds Variable Series Trust II Buys Cintas Corp, Vertex Pharmaceuticals Inc, Fidelity ...	Investment company Columbia Funds Variable Series Trust II (Current Portfolio) buys Cintas Corp, Vertex Pharmaceuticals Inc, Fidelity National Information Services Inc, Match Group Inc, VMware Inc, sells Equinix Inc, Autodesk Inc, AbbVie Inc, Etsy Inc, Fiserv Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, Columbia Funds Variable Series Trust II.	https://finance.yahoo.com/news/columbia-funds-variable-series-trust-213802430.html?.tsrc=rss
2021-12-16	2021-12-16 22:38:02	EQIX	Equinix, Inc.	Fidelity Magellan Fund Buys Roper Technologies Inc, Teledyne Technologies Inc, Equinix Inc, ...	Investment company Fidelity Magellan Fund (Current Portfolio) buys Roper Technologies Inc, Teledyne Technologies Inc, Equinix Inc, American Tower Corp, sells Union Pacific Corp, Intercontinental Exchange Inc, Old Dominion Freight Line Inc, Match Group Inc, Fortinet Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, Fidelity Magellan Fund.	https://finance.yahoo.com/news/fidelity-magellan-fund-buys-roper-223802500.html?.tsrc=rss
2021-12-16	2021-12-16 22:38:01	EQIX	Equinix, Inc.	Franklin Custodian Funds Buys Repligen Corp, DoorDash Inc, Intellia Therapeutics Inc, Sells ...	Investment company Franklin Custodian Funds (Current Portfolio) buys Repligen Corp, DoorDash Inc, Intellia Therapeutics Inc, Charles River Laboratories International Inc, Airbnb Inc, sells Nintendo Co, Uber Technologies Inc, Pinterest Inc, Wix.com, RingCentral Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, Franklin Custodian Funds.	https://finance.yahoo.com/news/franklin-custodian-funds-buys-repligen-223801820.html?.tsrc=rss
2021-12-16	2021-12-16 19:30:07	EQIX	Equinix, Inc.	Equinix (EQIX), Nasdaq TieUp for Digital Infrastructure Scaling	Equinix (EQIX) partners with Nasdaq to support the build-out of latter's cloud infrastructure at the New Jersey data center.	https://finance.yahoo.com/news/equinix-eqix-nasdaq-tieup-digital-193007871.html?.tsrc=rss
2021-12-15	2021-12-15 21:05:00	EQIX	Equinix, Inc.	Equinix Collaborates with Nasdaq to Scale Digital Infrastructure	Equinix, Inc. (Nasdaq: EQIX), the world's digital infrastructure company™, today announced a multi-year partnership with Nasdaq, Inc. (Nasdaq: NDAQ) to scale the Equinix NY11 data center in Carteret, New Jersey to support the build out of Nasdaq's cloud infrastructure.	https://finance.yahoo.com/news/equinix-collaborates-nasdaq-scale-digital-210500675.html?.tsrc=rss
2021-12-15	2021-12-15 14:38:02	EQIX	Equinix, Inc.	Franklin DynaTech VIP Fund Buys Intuitive Surgical Inc, Moderna Inc, Airbnb Inc, Sells Nintendo ...	Investment company Franklin DynaTech VIP Fund (Current Portfolio) buys Intuitive Surgical Inc, Moderna Inc, Airbnb Inc, Bio-Rad Laboratories Inc, DoorDash Inc, sells Nintendo Co, Uber Technologies Inc, RingCentral Inc, Wix.com, Pinterest Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, Franklin DynaTech VIP Fund.	https://finance.yahoo.com/news/franklin-dynatech-vip-fund-buys-143802229.html?.tsrc=rss
2021-12-15	2021-12-15 12:00:00	EQIX	Equinix, Inc.	Nasdaq's Shift to Cloud Commits to New Jersey, Avoiding Big Trader Hassle	(Bloomberg) -- In modern trading, where billionths of a second matter, knowing where exchanges stash their computers is crucial.Most Read from BloombergCan Indoor Farms Reach Skyscraper Height?Zero Taxes, Golf and Beach Houses Create a Crypto Island ParadiseChina Is Building the World’s Largest National Park SystemBoris Johnson’s Furious MPs Worry That His Next Misstep Could Be FatalSo when Nasdaq Inc. recently decided to start shifting its North American markets to the cloud, that raised the po	https://finance.yahoo.com/news/nasdaqs-shift-cloud-commits-jersey-120000488.html?.tsrc=rss
2021-12-14	2021-12-14 22:38:02	EQIX	Equinix, Inc.	Eventide Dividend Opportunities Fund Buys Hannon Armstrong Sustainable Infrastructure Capita, ...	Investment company Eventide Dividend Opportunities Fund (Current Portfolio) buys Hannon Armstrong Sustainable Infrastructure Capita, Element Solutions Inc, Live Oak Bancshares Inc, Advanced Drainage Systems Inc, nVent Electric PLC, sells Equinix Inc, First Horizon Corp, MSCI Inc, Synovus Financial Corp, Magna International Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, Eventide Dividend Opportunities Fund.	https://finance.yahoo.com/news/eventide-dividend-opportunities-fund-buys-223802245.html?.tsrc=rss
2021-12-14	2021-12-14 15:38:02	EQIX	Equinix, Inc.	2nd Vote Funds Buys Costco Wholesale Corp, EOG Resources Inc, Xylem Inc, Sells The Hershey Co, ...	Investment company 2nd Vote Funds (Current Portfolio) buys Costco Wholesale Corp, EOG Resources Inc, Xylem Inc, Philip Morris International Inc, Honeywell International Inc, sells The Hershey Co, Fastenal Co, TJX Inc, Dollar Tree Inc, Phillips 66 during the 3-months ended 2021Q3, according to the most recent filings of the investment company, 2nd Vote Funds.	https://finance.yahoo.com/news/2nd-vote-funds-buys-costco-153802208.html?.tsrc=rss
