Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,210.050003,210.169998,205.580002,206.320007,179.603302,812300
2018-01-03,206.350006,207.660004,205.740005,206.770004,179.995041,580000
2018-01-04,205.899994,207.009995,202.570007,203.110001,176.80899,799600
2018-01-05,203.330002,204.039993,201.710007,201.919998,175.773087,644600
2018-01-08,202.089996,204.149994,201.940002,203.529999,177.174622,768600
2018-01-09,204.070007,204.199997,200.910004,201.149994,175.102783,659300
2018-01-10,199.669998,200.070007,195.300003,196.110001,170.715439,1133200
2018-01-11,196.800003,197.369995,195.009995,196.119995,170.724121,1093600
2018-01-12,196.020004,196.5,193.399994,193.550003,168.486954,957400
2018-01-16,194.199997,198.429993,193.520004,193.75,168.661072,1034200
2018-01-17,194.800003,197.020004,194.440002,195.690002,170.349792,737900
2018-01-18,195.119995,195.679993,192.600006,193.25,168.225754,1241000
2018-01-19,193.910004,194.5,192.699997,193.559998,168.495621,646100
2018-01-22,194.139999,194.619995,192.509995,193.779999,168.687134,909600
2018-01-23,194.0,198.550003,193.559998,198.089996,172.439056,982000
2018-01-24,197.820007,198.009995,194.309998,194.919998,169.679535,687000
2018-01-25,194.0,194.779999,190.820007,192.570007,167.633835,855500
2018-01-26,193.270004,193.679993,190.699997,192.850006,167.877548,1083200
2018-01-29,192.5,192.929993,190.149994,192.539993,167.607697,1121900
2018-01-30,192.539993,194.289993,190.259995,193.600006,168.530457,1535500
2018-01-31,193.490005,195.759995,191.880005,195.759995,170.410751,2749400
2018-02-01,196.100006,196.580002,190.710007,190.979996,166.24971,1125600
2018-02-02,190.100006,191.949997,188.389999,190.309998,165.666489,974000
2018-02-05,189.470001,191.729996,183.270004,184.979996,161.026688,1088800
2018-02-06,182.979996,187.089996,180.929993,185.399994,161.392288,1566400
2018-02-07,184.649994,188.619995,183.759995,185.350006,161.34877,1021700
2018-02-08,185.350006,185.949997,180.479996,180.490005,157.118088,1213700
2018-02-09,181.75,188.699997,180.710007,187.160004,162.924393,2002100
2018-02-12,187.630005,188.570007,182.929993,187.820007,163.498917,1405600
2018-02-13,187.949997,190.279999,187.5,189.199997,164.700211,1054500
2018-02-14,187.809998,188.149994,184.690002,186.779999,162.593552,963800
2018-02-15,187.520004,191.350006,187.0,190.479996,165.814423,931900
2018-02-16,189.979996,190.960007,187.020004,188.75,164.308472,1112600
2018-02-20,187.630005,190.25,185.910004,186.309998,162.184433,1377200
2018-02-21,186.970001,194.220001,185.770004,190.75,166.0495,2526900
2018-02-22,191.630005,194.369995,190.770004,193.139999,168.130051,1466500
2018-02-23,193.330002,195.740005,192.839996,195.679993,170.34108,778200
2018-02-26,196.050003,197.410004,193.309998,195.880005,170.515244,879900
2018-02-27,196.539993,197.740005,192.520004,192.919998,167.938492,979400
2018-02-28,193.820007,196.679993,193.119995,194.440002,169.261642,1152600
2018-03-01,194.240005,198.490005,193.080002,196.110001,170.715439,1195900
2018-03-02,196.179993,197.610001,192.830002,195.0,169.749146,950600
2018-03-05,195.089996,199.0,195.089996,197.350006,171.794861,1146900
2018-03-06,196.800003,199.080002,195.419998,198.160004,172.499954,711800
2018-03-07,197.330002,198.910004,196.399994,198.009995,172.369354,583900
2018-03-08,198.139999,200.490005,197.130005,199.809998,173.936295,756600
2018-03-09,200.080002,200.399994,197.669998,199.960007,174.066879,884100
2018-03-12,199.960007,200.410004,198.559998,199.410004,173.588089,1004300
2018-03-13,198.0,199.0,196.759995,197.399994,173.579285,1022200
2018-03-14,197.880005,198.479996,193.0,194.610001,171.125977,1903300
2018-03-15,194.779999,195.369995,193.720001,195.169998,171.618393,675900
2018-03-16,195.520004,198.199997,195.270004,198.009995,174.115677,1136300
2018-03-19,198.039993,198.080002,195.550003,196.720001,172.981369,840200
2018-03-20,196.899994,198.649994,196.520004,198.029999,174.133301,886800
2018-03-21,198.25,199.600006,196.149994,198.520004,174.564148,1108300
2018-03-22,198.320007,199.899994,195.610001,195.690002,172.075653,1045900
2018-03-23,195.710007,197.289993,192.660004,193.050003,169.754227,850400
2018-03-26,194.279999,196.940002,193.520004,196.610001,172.884659,703800
2018-03-27,197.0,199.830002,194.259995,198.100006,174.194824,921700
2018-03-28,198.660004,203.820007,198.020004,202.119995,177.729752,1249500
2018-03-29,202.089996,202.899994,199.259995,200.389999,176.208481,986800
2018-04-02,201.050003,201.889999,198.020004,199.410004,175.346771,762700
2018-04-03,199.419998,201.669998,197.279999,200.619995,176.410736,694600
2018-04-04,200.350006,204.75,199.690002,204.039993,179.418045,896200
2018-04-05,203.589996,203.589996,199.380005,201.360001,177.061462,863300
2018-04-06,201.600006,202.839996,198.809998,199.279999,175.232452,724200
2018-04-09,199.600006,201.600006,198.789993,199.820007,175.707275,806500
2018-04-10,199.949997,202.199997,199.669998,200.449997,176.261261,701500
2018-04-11,199.899994,201.570007,198.5,198.679993,174.704819,581900
2018-04-12,198.690002,198.869995,195.389999,196.309998,172.620834,718200
2018-04-13,196.740005,197.330002,195.389999,197.279999,173.473785,654700
2018-04-16,198.25,198.800003,196.350006,197.089996,173.306717,755600
2018-04-17,198.0,199.570007,196.860001,198.570007,174.608124,778300
2018-04-18,199.169998,199.380005,197.600006,197.919998,174.036545,596400
2018-04-19,197.360001,197.5,192.259995,193.789993,170.404922,734500
2018-04-20,194.429993,194.789993,192.210007,192.75,169.490417,970000
2018-04-23,193.339996,193.410004,192.020004,192.889999,169.613525,786500
2018-04-24,192.429993,194.529999,192.050003,193.759995,170.37854,998400
2018-04-25,193.389999,195.110001,192.190002,193.710007,170.33461,748600
2018-04-26,196.5,203.119995,195.660004,199.820007,175.707275,1829300
2018-04-27,199.25,203.240005,198.380005,202.449997,178.019928,748000
2018-04-30,203.350006,203.979996,201.570007,201.779999,177.430756,896500
2018-05-01,201.839996,205.649994,200.679993,204.5,179.822571,1253200
2018-05-02,203.270004,206.0,201.110001,204.690002,179.989609,858500
2018-05-03,205.179993,207.25,203.899994,205.910004,181.062363,1156500
2018-05-04,205.580002,208.070007,205.080002,207.389999,182.3638,495100
2018-05-07,207.339996,210.240005,206.089996,209.979996,184.64122,851000
2018-05-08,210.0,210.839996,209.169998,210.029999,184.685211,1118000
2018-05-09,210.479996,211.580002,209.199997,211.539993,186.013016,549800
2018-05-10,212.389999,213.919998,211.5,211.850006,186.285583,653900
2018-05-11,212.679993,213.149994,211.270004,211.600006,186.065765,698200
2018-05-14,211.470001,212.690002,208.009995,209.440002,184.166428,658700
2018-05-15,207.800003,208.860001,205.309998,205.910004,181.062363,957300
2018-05-16,206.960007,207.470001,204.740005,205.600006,180.789764,598800
2018-05-17,204.619995,205.600006,203.309998,203.839996,179.242172,597700
2018-05-18,204.100006,205.020004,201.839996,203.589996,179.022339,784100
2018-05-21,204.100006,205.869995,202.380005,204.899994,180.174255,563200
2018-05-22,204.75,205.259995,203.380005,204.110001,179.479599,616100
2018-05-23,204.869995,207.809998,204.800003,206.669998,181.730682,571700
2018-05-24,206.940002,207.789993,205.970001,207.139999,182.143967,563900
2018-05-25,208.119995,209.320007,207.240005,208.490005,183.331055,439700
2018-05-29,208.470001,209.940002,207.460007,209.850006,184.526993,883200
2018-05-30,209.619995,212.869995,209.070007,212.229996,186.619736,506800
2018-05-31,211.009995,212.679993,209.860001,211.839996,186.276794,1553200
2018-06-01,211.949997,212.110001,210.0,211.619995,186.083328,559800
2018-06-04,212.5,214.050003,211.330002,214.050003,188.220123,582000
2018-06-05,214.309998,215.399994,212.720001,212.880005,187.191284,810700
2018-06-06,212.559998,214.550003,212.029999,213.600006,187.824432,695700
2018-06-07,214.210007,215.539993,213.100006,215.139999,189.178589,834300
2018-06-08,215.380005,216.759995,214.320007,216.550003,190.418442,769700
2018-06-11,216.610001,217.339996,215.440002,216.639999,190.497589,767700
2018-06-12,214.5,216.649994,213.770004,215.919998,191.633591,813300
2018-06-13,216.630005,217.490005,212.089996,212.320007,188.438522,701600
2018-06-14,212.509995,215.600006,212.509995,214.460007,190.337845,634700
2018-06-15,215.050003,216.75,213.75,214.020004,189.947327,1313900
2018-06-18,213.919998,215.619995,212.800003,214.679993,190.533081,627300
2018-06-19,213.479996,218.350006,213.419998,217.070007,192.654297,1145400
2018-06-20,217.139999,219.100006,216.490005,218.529999,193.950012,757400
2018-06-21,218.270004,222.029999,217.929993,221.839996,196.887741,1002000
2018-06-22,221.800003,226.25,221.199997,225.960007,200.544327,1176300
2018-06-25,225.350006,226.25,223.419998,225.649994,200.269165,1137700
2018-06-26,225.830002,229.720001,224.539993,229.0,203.242371,1732200
2018-06-27,228.990005,230.089996,226.830002,227.199997,201.644867,1251500
2018-06-28,226.789993,229.619995,226.789993,228.929993,203.180252,817700
2018-06-29,228.059998,229.470001,225.949997,226.860001,201.343124,1237800
2018-07-02,226.860001,228.690002,223.679993,226.339996,200.881577,710700
2018-07-03,226.580002,230.940002,225.300003,229.440002,203.632904,578000
2018-07-05,229.429993,232.929993,228.869995,232.710007,206.535126,717500
2018-07-06,233.149994,234.899994,231.289993,232.210007,206.091339,933300
2018-07-09,232.389999,232.389999,226.860001,229.639999,203.810379,1002000
2018-07-10,230.330002,232.300003,228.960007,230.710007,204.760056,882000
2018-07-11,230.160004,231.419998,229.119995,229.570007,203.748291,818000
2018-07-12,230.259995,230.509995,228.949997,229.520004,203.703918,757300
2018-07-13,229.940002,230.729996,227.679993,228.080002,202.425873,500600
2018-07-16,226.0,226.729996,223.509995,225.539993,200.171539,842700
2018-07-17,226.139999,226.460007,219.429993,219.720001,195.00618,1525100
2018-07-18,219.559998,220.679993,217.779999,219.139999,194.49144,972900
2018-07-19,219.139999,223.389999,218.990005,222.460007,197.437988,953100
2018-07-20,222.460007,222.460007,220.229996,222.119995,197.136246,590900
2018-07-23,221.660004,222.350006,219.960007,220.619995,195.804962,561800
2018-07-24,220.360001,221.240005,218.809998,219.339996,194.668945,890500
