Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,164.880005,165.539993,163.800003,165.509995,150.973145,1051900
2018-01-03,165.559998,166.619995,165.0,166.410004,151.794083,798200
2018-01-04,167.309998,167.850006,166.679993,167.050003,152.377899,932400
2018-01-05,167.960007,168.970001,167.089996,168.449997,153.654938,742200
2018-01-08,168.259995,168.809998,167.119995,168.630005,153.819092,802100
2018-01-09,169.070007,170.490005,168.380005,169.059998,154.211304,834500
2018-01-10,169.080002,169.190002,167.770004,168.350006,153.563721,902700
2018-01-11,169.039993,170.529999,168.759995,169.970001,155.041443,695200
2018-01-12,170.0,170.309998,168.919998,170.149994,155.205582,648700
2018-01-16,171.429993,171.490005,165.759995,166.75,152.104218,1115500
2018-01-17,168.25,169.160004,167.199997,168.559998,153.755249,806400
2018-01-18,167.800003,168.990005,166.25,166.899994,152.241058,1032500
2018-01-19,167.0,167.979996,166.759995,167.800003,153.061996,1057400
2018-01-22,167.639999,168.679993,166.550003,168.600006,153.791748,976800
2018-01-23,167.990005,169.710007,167.649994,169.600006,154.703903,1058600
2018-01-24,169.75,171.110001,169.740005,170.809998,155.807632,877700
2018-01-25,171.690002,175.169998,171.690002,174.0,158.717453,2585900
2018-01-26,164.229996,171.279999,162.690002,169.850006,154.931946,2700900
2018-01-29,166.949997,170.309998,165.960007,166.669998,152.031265,2032500
2018-01-30,166.699997,168.929993,165.889999,168.300003,153.518127,1790600
2018-01-31,168.979996,169.339996,167.169998,168.369995,153.581909,1867800
2018-02-01,167.210007,168.300003,165.350006,166.789993,152.140717,1477000
2018-02-02,166.399994,166.399994,162.580002,162.839996,148.537659,1356900
2018-02-05,162.410004,163.539993,155.550003,156.330002,142.599396,1707500
2018-02-06,154.350006,160.789993,153.509995,160.220001,146.147766,2396600
2018-02-07,159.589996,161.830002,158.110001,158.210007,144.314331,1650000
2018-02-08,158.110001,158.649994,152.710007,152.800003,139.379486,1218700
2018-02-09,155.160004,159.009995,152.880005,158.089996,144.204819,1787000
2018-02-12,159.039993,160.699997,158.350006,159.679993,145.655182,1266300
2018-02-13,159.270004,160.059998,157.639999,159.440002,145.436279,1189300
2018-02-14,157.869995,161.669998,157.490005,161.270004,147.10553,1115500
2018-02-15,162.009995,164.039993,160.0,163.600006,149.230896,1092700
2018-02-16,163.169998,164.419998,161.919998,163.630005,149.25827,1194900
2018-02-20,162.820007,164.009995,162.309998,162.910004,148.601486,1248700
2018-02-21,163.059998,164.880005,160.710007,160.759995,146.640335,711700
2018-02-22,161.610001,163.520004,160.710007,162.570007,148.291397,771900
2018-02-23,163.779999,164.309998,162.800003,164.270004,149.842056,632600
2018-02-26,164.490005,165.839996,163.570007,165.440002,150.909286,891700
2018-02-27,165.740005,166.470001,163.610001,163.610001,149.240005,757200
2018-02-28,163.720001,164.970001,160.75,160.789993,146.667694,816400
2018-03-01,160.690002,161.570007,159.169998,160.830002,146.704163,1453100
2018-03-02,160.259995,160.589996,157.919998,159.770004,145.737274,1560300
2018-03-05,159.130005,163.619995,158.850006,163.279999,148.938995,990500
2018-03-06,163.550003,165.529999,161.990005,164.199997,149.778229,771700
2018-03-07,162.539993,165.009995,162.389999,164.529999,150.079193,893700
2018-03-08,166.059998,168.440002,165.029999,167.080002,152.405243,1990700
2018-03-09,168.410004,171.410004,167.639999,171.100006,156.072159,1369900
2018-03-12,171.130005,171.940002,170.199997,170.880005,155.871506,1210500
2018-03-13,172.0,172.389999,170.660004,170.929993,155.917084,1533500
2018-03-14,171.190002,171.419998,168.710007,168.979996,154.138336,1374300
2018-03-15,169.589996,169.970001,168.860001,169.080002,154.229584,1091100
2018-03-16,169.360001,170.0,168.100006,169.559998,154.667404,1808000
2018-03-19,168.75,168.929993,165.649994,166.679993,152.040359,1935600
2018-03-20,167.179993,167.929993,165.220001,165.660004,151.109955,806800
2018-03-21,165.539993,167.789993,164.740005,166.240005,151.639038,879800
2018-03-22,164.679993,165.279999,160.860001,161.190002,147.032562,1101000
2018-03-23,161.889999,161.889999,157.710007,158.039993,144.159195,762400
2018-03-26,160.179993,161.279999,158.509995,160.940002,146.804504,793600
2018-03-27,161.330002,161.839996,158.050003,158.630005,144.697388,872100
2018-03-28,159.759995,160.639999,157.610001,158.179993,144.286957,1083400
2018-03-29,157.710007,160.020004,157.149994,159.029999,146.07811,1040500
2018-04-02,158.949997,159.649994,155.199997,156.550003,143.800095,1197400
2018-04-03,157.0,159.449997,156.020004,159.279999,146.307755,896600
2018-04-04,157.089996,162.289993,155.839996,162.130005,148.925659,1244200
2018-04-05,162.770004,164.850006,162.300003,164.110001,150.7444,874700
2018-04-06,162.470001,163.320007,158.5,159.960007,146.932388,797900
2018-04-09,161.229996,162.119995,160.110001,160.229996,147.180374,880100
2018-04-10,162.029999,164.350006,161.479996,163.190002,149.899323,742000
2018-04-11,161.839996,162.169998,160.419998,161.610001,148.447998,826400
2018-04-12,162.220001,163.850006,162.130005,163.039993,149.761551,545200
2018-04-13,164.220001,164.669998,162.380005,162.970001,149.69722,570300
2018-04-16,164.550003,165.600006,163.860001,165.429993,151.956894,707400
2018-04-17,166.5,168.880005,165.669998,168.139999,154.446152,782800
2018-04-18,168.880005,169.149994,167.990005,168.369995,154.657425,683100
2018-04-19,167.949997,168.350006,165.309998,166.800003,153.215302,711800
2018-04-20,166.610001,166.970001,164.809998,166.270004,152.728485,549300
2018-04-23,166.029999,166.710007,165.160004,166.110001,152.581512,585400
2018-04-24,166.559998,167.229996,161.809998,164.0,150.643356,948800
2018-04-25,164.350006,165.699997,162.919998,165.570007,152.085464,1230900
2018-04-26,164.580002,167.139999,161.699997,166.289993,152.746841,1744800
2018-04-27,166.149994,167.0,163.479996,165.020004,151.580261,1031700
2018-04-30,165.940002,166.119995,162.259995,162.289993,149.072632,998200
2018-05-01,161.440002,162.520004,159.490005,162.490005,149.256317,1225700
2018-05-02,162.610001,163.229996,161.220001,161.690002,148.5215,1057700
2018-05-03,161.389999,161.779999,159.070007,160.429993,147.364105,1142200
2018-05-04,159.850006,163.440002,159.210007,162.759995,149.504318,1038300
2018-05-07,162.970001,164.619995,162.850006,163.449997,150.138138,1068300
2018-05-08,163.649994,164.100006,162.529999,163.509995,150.193268,812700
2018-05-09,164.320007,165.119995,163.210007,164.889999,151.460831,760700
