Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,147.059998,147.059998,145.009995,145.130005,132.033524,889500
2018-01-03,144.949997,145.690002,144.679993,145.559998,132.424728,640600
2018-01-04,145.259995,145.619995,144.550003,144.720001,131.660522,409400
2018-01-05,145.080002,145.229996,144.490005,144.929993,131.851563,241700
2018-01-08,145.0,145.199997,144.440002,144.949997,131.869766,293700
2018-01-09,144.399994,144.580002,143.789993,144.380005,131.351212,440200
2018-01-10,143.429993,144.009995,142.630005,143.860001,130.878128,388500
2018-01-11,144.089996,144.809998,143.820007,143.990005,130.996368,381000
2018-01-12,145.229996,145.389999,144.360001,144.720001,131.660522,414200
2018-01-16,143.440002,144.050003,143.080002,143.139999,130.223114,399200
2018-01-17,144.410004,146.0,144.300003,145.089996,131.997116,346200
2018-01-18,145.080002,145.660004,144.570007,145.149994,132.051697,421300
2018-01-19,145.660004,146.210007,145.119995,145.240005,132.133575,364600
2018-01-22,145.110001,145.399994,144.610001,145.309998,132.197266,435200
2018-01-23,145.839996,146.389999,145.300003,146.119995,132.934174,333200
2018-01-24,145.470001,145.910004,144.320007,144.679993,131.624115,452400
2018-01-25,147.460007,147.619995,144.710007,144.929993,131.851563,555800
2018-01-26,145.800003,146.270004,144.360001,145.020004,131.933456,421900
2018-01-29,142.710007,143.800003,141.809998,141.850006,129.0495,671000
2018-01-30,142.830002,143.149994,142.410004,142.529999,129.668152,409000
2018-01-31,143.259995,144.229996,143.119995,143.960007,130.969101,472300
2018-02-01,143.0,143.940002,142.75,143.399994,130.459625,411200
2018-02-02,142.970001,143.009995,141.539993,141.679993,128.894821,358000
2018-02-05,139.300003,139.5,135.070007,135.130005,122.935913,585000
2018-02-06,134.839996,137.119995,134.199997,137.029999,124.664467,720500
2018-02-07,136.440002,138.070007,135.809998,135.880005,123.61824,482200
2018-02-08,137.820007,137.839996,134.699997,134.729996,122.572014,502600
2018-02-09,135.779999,136.020004,132.889999,135.220001,123.017792,508000
2018-02-12,136.360001,137.25,135.929993,136.639999,124.309647,393600
2018-02-13,137.309998,137.460007,136.600006,137.070007,124.700851,460300
2018-02-14,137.460007,138.580002,137.139999,138.539993,126.038193,520300
2018-02-15,139.300003,140.360001,138.759995,140.360001,127.693954,340400
2018-02-16,140.080002,141.139999,140.029999,140.5,127.821335,255500
2018-02-20,139.339996,140.039993,138.830002,139.029999,126.483978,351100
2018-02-21,139.25,140.229996,138.070007,138.100006,125.637917,346800
2018-02-22,137.330002,137.779999,136.529999,136.729996,125.686615,429800
2018-02-23,138.279999,139.119995,137.960007,139.080002,127.846825,322200
2018-02-26,139.550003,139.820007,138.699997,139.410004,128.150177,217700
2018-02-27,138.809998,138.809998,137.009995,137.029999,125.96241,436100
2018-02-28,137.0,137.039993,135.589996,135.639999,124.684654,425400
2018-03-01,134.339996,134.630005,132.729996,133.779999,122.974892,687100
2018-03-02,132.039993,132.850006,131.220001,132.789993,122.064865,682600
2018-03-05,131.919998,134.009995,131.669998,133.929993,123.11277,472900
2018-03-06,133.899994,133.899994,132.779999,133.429993,122.653152,372200
2018-03-07,132.809998,133.080002,132.25,132.929993,122.193535,348600
2018-03-08,134.479996,135.800003,134.240005,135.759995,124.794968,428200
2018-03-09,135.600006,136.270004,135.279999,136.270004,125.263794,226100
2018-03-12,136.550003,137.470001,136.380005,136.630005,125.594696,395200
2018-03-13,136.240005,136.509995,135.149994,135.210007,124.289398,252200
2018-03-14,136.619995,136.809998,134.929993,135.720001,124.758202,248400
2018-03-15,135.919998,136.690002,135.570007,135.699997,124.739822,214100
2018-03-16,135.729996,136.080002,135.509995,135.889999,124.914474,224100
2018-03-19,135.220001,136.009995,135.020004,135.199997,124.28019,252700
2018-03-20,135.550003,135.770004,135.059998,135.229996,124.30777,366600
2018-03-21,134.649994,134.929993,133.300003,133.660004,122.864578,379900
2018-03-22,133.399994,134.169998,132.919998,132.949997,122.211929,442600
2018-03-23,133.649994,134.320007,132.039993,132.080002,121.412193,502400
2018-03-26,134.339996,134.710007,133.649994,134.649994,123.77462,362400
2018-03-27,133.779999,134.279999,132.740005,133.020004,122.276276,362300
2018-03-28,135.089996,135.860001,134.529999,135.110001,124.197472,302900
2018-03-29,135.690002,136.300003,135.259995,135.419998,124.482414,718200
2018-04-02,135.229996,135.369995,133.279999,133.669998,122.873772,194200
2018-04-03,135.119995,135.149994,133.949997,134.630005,123.756256,301100
2018-04-04,135.160004,137.869995,135.080002,137.800003,126.670189,667700
2018-04-05,138.259995,139.990005,138.110001,139.690002,128.407562,384100
2018-04-06,140.0,140.830002,138.919998,139.169998,127.929535,452300
2018-04-09,142.199997,142.199997,140.910004,140.919998,129.538193,663500
2018-04-10,143.300003,143.529999,142.460007,142.929993,131.385864,917100
2018-04-11,143.050003,143.199997,141.259995,141.369995,129.951859,385000
2018-04-12,141.869995,141.869995,141.139999,141.449997,130.025406,304600
2018-04-13,142.169998,142.449997,141.630005,142.0,130.530975,370400
2018-04-16,140.789993,141.360001,139.880005,141.089996,129.694473,1143500
