Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,120.040001,123.709999,119.610001,123.669998,109.620766,5413000
2018-01-03,124.150002,126.690002,123.900002,126.410004,112.049507,5655600
2018-01-04,127.010002,128.949997,126.709999,127.230003,112.776352,5473100
2018-01-05,127.82,128.660004,125.769997,127.620003,113.122032,3699200
2018-01-08,128.110001,129.520004,127.739998,129.169998,114.495941,3243000
2018-01-09,129.229996,130.0,128.860001,129.110001,114.442772,2957700
2018-01-10,128.520004,130.460007,128.490005,129.789993,115.045525,2927900
2018-01-11,130.360001,133.770004,130.020004,133.460007,118.298622,4252300
2018-01-12,133.449997,134.330002,133.0,134.089996,118.857033,4212500
2018-01-16,134.410004,134.710007,131.759995,132.880005,117.784485,4126500
2018-01-17,133.529999,134.300003,132.389999,134.009995,118.786133,3508800
2018-01-18,134.649994,135.529999,133.529999,133.589996,118.413834,3371100
2018-01-19,133.860001,134.020004,131.919998,133.080002,117.961761,3891700
2018-01-22,132.520004,132.990005,131.139999,132.860001,117.766762,3100000
2018-01-23,132.869995,132.869995,130.910004,132.070007,117.066528,2952700
2018-01-24,132.509995,132.960007,130.149994,131.690002,116.729698,2862900
2018-01-25,131.960007,131.970001,129.710007,131.289993,116.37513,3166800
2018-01-26,131.210007,132.720001,131.039993,132.720001,117.642647,2044500
2018-01-29,132.759995,133.559998,130.610001,130.639999,115.798965,2753800
2018-01-30,130.369995,130.740005,128.100006,128.110001,113.556381,4124900
2018-01-31,128.5,128.970001,126.25,127.32,112.856102,5788300
2018-02-01,119.220001,121.0,118.07,119.510002,105.933357,14405900
2018-02-02,118.989998,119.139999,115.519997,116.470001,103.238708,9235600
2018-02-05,115.889999,116.309998,113.209999,113.300003,100.428833,8119600
2018-02-06,112.620003,115.889999,109.68,112.709999,99.905861,11749100
2018-02-07,112.389999,113.260002,111.620003,111.910004,99.196732,7219700
2018-02-08,111.760002,112.5,109.230003,109.279999,96.865517,6999100
2018-02-09,108.099998,108.110001,103.809998,106.389999,94.303841,11369600
2018-02-12,107.0,107.080002,105.410004,106.309998,94.232918,6677300
2018-02-13,105.989998,108.769997,105.5,107.559998,95.340912,7557900
2018-02-14,106.690002,107.099998,105.089996,106.599998,94.48996,6504000
2018-02-15,107.150002,108.330002,105.519997,108.309998,96.005707,5535100
2018-02-16,107.110001,107.660004,105.900002,106.400002,95.111794,6119600
2018-02-20,106.25,106.650002,104.330002,104.709999,93.601089,5228600
2018-02-21,104.739998,107.050003,104.510002,104.699997,93.592163,5516000
2018-02-22,105.349998,106.480003,104.650002,105.080002,93.931847,3357000
2018-02-23,104.400002,105.620003,104.339996,105.610001,94.405609,4417000
2018-02-26,106.699997,108.440002,106.010002,108.07,96.604622,4092400
2018-02-27,108.239998,108.559998,105.68,105.690002,94.477142,3605100
2018-02-28,106.400002,106.599998,104.379997,104.410004,93.332924,3729200
2018-03-01,104.959999,109.290001,103.949997,106.43,95.138626,8701900
2018-03-02,105.760002,106.300003,104.370003,105.370003,94.191078,4670600
2018-03-05,105.339996,106.169998,104.629997,105.809998,94.584396,4997400
2018-03-06,107.489998,110.040001,106.309998,109.800003,98.151085,8590500
2018-03-07,109.019997,109.550003,107.830002,109.209999,97.623672,7097600
2018-03-08,109.410004,110.540001,106.970001,108.800003,97.257172,6079000
2018-03-09,109.529999,110.419998,108.910004,110.379997,98.669556,3201900
2018-03-12,110.220001,110.75,108.889999,108.910004,97.355499,3124800
2018-03-13,109.699997,110.559998,109.120003,109.330002,97.730949,3517900
2018-03-14,110.029999,110.169998,108.519997,108.760002,97.221428,2310900
2018-03-15,109.040001,110.010002,108.910004,109.720001,98.079582,2718300
2018-03-16,109.57,111.199997,109.57,110.910004,99.143333,5679200
2018-03-19,110.300003,110.889999,107.440002,108.459999,96.953239,3351200
2018-03-20,108.639999,109.330002,107.519997,108.029999,96.568878,2513000
2018-03-21,108.190002,109.580002,107.639999,107.650002,96.229195,2805100
2018-03-22,106.730003,107.120003,104.260002,104.449997,93.368683,4150000
2018-03-23,104.889999,105.0,101.449997,101.660004,90.87468,4278800
2018-03-26,103.059998,103.919998,101.900002,103.699997,92.69825,3836100
2018-03-27,103.769997,104.660004,101.690002,102.169998,91.330574,3850200
2018-03-28,102.32,103.68,101.699997,102.68,91.786469,3811400
2018-03-29,103.239998,105.830002,103.150002,104.660004,93.556396,3813400
2018-04-02,104.330002,105.43,102.400002,103.839996,92.823395,4594400
2018-04-03,104.410004,105.620003,103.760002,105.540001,94.343033,4453200
2018-04-04,103.809998,106.470001,103.330002,106.410004,95.120735,3832800
2018-04-05,106.610001,107.370003,105.349998,107.18,95.809052,3154700
2018-04-06,106.480003,106.629997,104.389999,105.330002,94.155312,4397200
2018-04-09,105.559998,106.260002,104.360001,104.599998,93.502762,3938500
2018-04-10,105.559998,106.849998,105.559998,106.019997,94.77211,2751100
2018-04-11,105.239998,106.75,105.050003,106.089996,94.834686,1623900
2018-04-12,106.589996,107.639999,106.529999,106.989998,95.639214,2000000
2018-04-13,107.480003,108.339996,106.599998,107.25,95.87162,3970800
2018-04-16,108.300003,109.389999,108.160004,109.25,97.659431,4595600
2018-04-17,109.540001,109.849998,108.660004,109.519997,97.900787,2832900
2018-04-18,109.870003,111.029999,108.610001,110.900002,99.134369,3559500
2018-04-19,110.699997,110.699997,108.989998,109.68,98.043816,2737200
2018-04-20,109.910004,109.910004,107.989998,108.550003,97.033699,3632400
2018-04-23,108.699997,109.220001,108.419998,109.110001,97.534294,2246600
2018-04-24,109.150002,109.57,107.300003,108.220001,96.738716,3626100
