Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,57.950001,58.209999,57.48,57.630001,53.288067,7216000
2018-01-03,57.93,58.959999,57.799999,58.709999,54.286697,7478400
2018-01-04,58.990002,59.41,58.73,58.93,54.490128,5775900
2018-01-05,59.25,59.689999,59.07,59.610001,55.118896,6047700
2018-01-08,59.48,59.669998,58.560001,59.310001,54.841496,6335800
2018-01-09,59.200001,59.470001,58.860001,59.18,54.721291,5233400
2018-01-10,60.0,60.130001,58.860001,59.82,55.313068,8656500
2018-01-11,59.52,60.02,59.450001,60.0,55.479504,5806300
2018-01-12,60.400002,60.509998,59.650002,60.400002,55.849373,6989100
2018-01-16,60.330002,61.099998,60.299999,60.560001,55.997318,8040700
2018-01-17,61.0,61.330002,60.52,60.66,56.089787,8433800
2018-01-18,61.43,61.439999,60.740002,61.09,56.487389,9170900
2018-01-19,61.209999,61.459999,60.950001,61.259998,56.644573,8361900
2018-01-22,61.040001,61.470001,60.77,61.41,56.783276,11945800
2018-01-23,61.32,61.91,61.139999,61.689999,57.042179,10806800
2018-01-24,61.509998,61.939999,60.23,60.830002,56.246971,11911900
2018-01-25,61.029999,61.200001,60.400002,60.549999,55.988071,16225600
2018-01-26,57.939999,58.169998,56.549999,57.990002,53.620949,51851700
2018-01-29,57.549999,58.349998,56.91,57.02,52.724026,18899900
2018-01-30,56.959999,57.540001,56.740002,57.189999,52.881218,14341200
2018-01-31,57.23,57.450001,56.700001,56.810001,52.529842,13118400
2018-02-01,56.279999,56.419998,55.889999,56.0,51.780869,14690100
2018-02-02,55.900002,56.32,55.700001,55.77,51.568207,15358900
2018-02-05,55.529999,56.259998,54.57,54.689999,50.569565,16060000
2018-02-06,53.689999,56.060001,53.560001,55.610001,51.420258,17415100
2018-02-07,55.080002,55.43,54.439999,54.459999,50.630035,13927000
2018-02-08,54.5,54.790001,53.75,53.77,49.988564,17736700
2018-02-09,54.200001,55.060001,53.650002,54.580002,50.741592,19382000
2018-02-12,54.860001,55.73,54.549999,55.380001,51.485329,10969000
2018-02-13,55.25,55.720001,55.02,55.669998,51.75494,10416400
2018-02-14,55.470001,56.700001,55.290001,55.990002,52.052429,14190300
2018-02-15,56.360001,56.830002,55.900002,56.580002,52.600952,10294900
2018-02-16,56.650002,57.049999,56.34,56.48,52.507977,10151300
2018-02-20,56.290001,56.540001,55.830002,55.970001,52.03384,9450900
2018-02-21,55.93,56.740002,55.860001,56.099998,52.154705,7851000
2018-02-22,55.950001,56.139999,55.259998,55.400002,51.503925,10172400
2018-02-23,55.650002,56.150002,54.799999,56.139999,52.191891,11394400
2018-02-26,56.419998,57.349998,56.32,57.169998,53.149448,8713800
2018-02-27,57.290001,57.639999,56.560001,56.57,52.591648,8821400
2018-02-28,56.84,57.919998,56.830002,57.099998,53.084377,11541100
2018-03-01,57.0,57.560001,55.830002,56.169998,52.219769,11127600
2018-03-02,55.720001,57.200001,55.68,56.93,52.926331,11555100
2018-03-05,56.830002,57.419998,56.68,56.990002,52.982117,7835400
2018-03-06,57.25,57.25,56.540001,57.029999,53.019299,8046800
2018-03-07,56.619999,57.169998,56.619999,57.029999,53.019299,7044100
2018-03-08,57.290001,57.799999,57.130001,57.470001,53.428356,7434700
2018-03-09,57.669998,58.630001,57.669998,58.459999,54.348728,9539600
2018-03-12,58.669998,59.68,58.48,59.400002,55.222626,10550300
2018-03-13,59.700001,60.700001,58.889999,59.049999,54.897232,10411400
2018-03-14,59.279999,59.720001,58.709999,58.830002,54.692707,6488500
2018-03-15,58.93,60.07,58.82,59.369999,55.194729,7377000
2018-03-16,59.380001,59.650002,58.939999,59.0,54.850746,13030900
2018-03-19,58.700001,58.849998,57.799999,58.299999,54.199986,9350600
2018-03-20,58.450001,58.98,58.450001,58.66,54.53466,5888400
2018-03-21,58.75,59.549999,58.389999,58.470001,54.358025,6569100
2018-03-22,58.029999,58.720001,57.75,57.77,53.707253,6846500
2018-03-23,57.779999,57.93,56.310001,56.310001,52.34993,9476800
2018-03-26,56.959999,58.0,56.549999,57.799999,53.735142,8444900
2018-03-27,58.099998,58.5,57.139999,57.459999,53.419052,7562900
2018-03-28,57.5,58.099998,57.220001,57.900002,53.828117,9301900
2018-03-29,57.259998,58.139999,56.830002,57.889999,53.818813,12015200
2018-04-02,57.52,57.73,55.380001,56.240002,52.284859,16778300
2018-04-03,56.549999,58.049999,56.450001,58.0,53.921082,10908200
2018-04-04,57.25,58.970001,57.209999,58.830002,54.692707,7893100
2018-04-05,59.0,59.27,58.860001,59.139999,54.980907,6305100
2018-04-06,58.779999,59.139999,58.09,58.34,54.237167,8264500
2018-04-09,58.540001,59.369999,58.419998,58.700001,54.571857,8023800
2018-04-10,59.110001,59.490002,58.869999,59.41,55.231918,6545000
2018-04-11,59.189999,59.709999,59.0,59.419998,55.241219,5508000
2018-04-12,59.66,60.119999,59.419998,59.43,55.250519,6088200
2018-04-13,59.0,59.549999,58.959999,59.240002,55.073879,6689800
2018-04-16,59.130001,59.689999,58.84,59.43,55.250519,6119200
2018-04-17,59.75,60.0,59.400002,59.830002,55.622387,6139600
2018-04-18,59.73,59.830002,59.439999,59.5,55.315594,5914200
2018-04-19,59.419998,59.490002,58.73,59.220001,55.055279,6280100
2018-04-20,59.029999,59.18,57.799999,58.0,53.921082,12037600
2018-04-23,58.009998,58.73,57.689999,58.16,54.069824,8444400
